learnable	type	translation	authoritative	is_regex
des	verb		1	0
los	determiner		1	0
la	determiner		1	0
campo	noun		1	0
dinero			1	0
este			1	0
dos			1	0
tengo			1	0
encender	verb		1	0
navidad	noun		1	0
mi			1	0
pintar			1	0
por qué			1	0
voy a			1	0
baño			1	0
las	determiner		1	0
del	preposition		1	0
sombrero			1	0
quiero			1	0
apagar	verb		1	0
está			1	0
tengo que			1	0
comprar			1	0
nosotros	pronoun		1	0
encendemos	verb		1	0
perder			1	0
usted	pronoun		1	0
siempre	adverb		1	0
creo que			1	0
perro			1	0
parar	verb		1	0
necesitar	verb		1	0
atrás	adverb		1	0
sentarnos	pronoun		1	0
nosotras	pronoun		1	0
vamos a			1	0
responder	verb		1	0
ellas	pronoun		1	0
usar	verb		1	0
ellos	pronoun		1	0
comprender	verb		1	0
acá	adverb		1	0
muchos	adjective		1	0
sobre	preposition		1	0
en	preposition		1	0
nos sentamos			1	0
preocuparte	pronoun		1	0
nos	pronoun		1	0
ocho	numeral		1	0
cuál	pronoun		1	0
nos vamos			1	0
entre	preposition		1	0
más	adverb		1	0
conocí	verb		1	0
hoy	adverb		1	0
antes	preposition		1	0
su	determiner		1	0
cuántas	adjective		1	0
tenemos que			1	0
llegar	verb		1	0
hace calor			1	0
muy			1	0
hotel			1	0
cerca de			1	0
tiene			1	0
aquí			1	0
que	conjunction		1	0
caminar	verb		1	0
quién	pronoun		1	0
estaciones	noun		1	0
millas	noun		1	0
itinerario	noun		1	0
conexión	noun		1	0
hispanohablante	adjective		1	0
espectacular	adjective		1	0
espectaculares	adjective		1	0
le	pronoun		1	0
parece			1	0
van a			1	0
problema			1	0
mí	pronoun		1	0
mejor	adjective		1	0
te gusta			1	0
pregunta			1	0
aprobar	verb		1	0
decirles	pronoun		1	0
la más			1	0
ella	pronoun		1	0
a mí			1	0
conmigo	preposition		1	0
tienes			1	0
tus	determiner		1	0
escribir			1	0
demasiado			1	0
para ella			1	0
dar	verb		1	0
conocer	verb		1	0
francés	noun		1	0
necesario	adjective		1	0
descripciones	noun		1	0
obvia	adjective		1	0
obvio	adjective		1	0
romper	verb		1	0
tú	pronoun		1	0
chaqueta			1	0
o			1	0
ayer	adverb		1	0
sin duda			1	0
él	pronoun		1	0
eso	pronoun		1	0
gato			1	0
soleados	adjective		1	0
secas	adjective		1	0
secos	adjective		1	0
vacíos	noun		1	0
maleta			1	0
personas			1	0
nos cepillamos			1	0
compré	verb		1	0
tres			1	0
disfrutamos	verb		1	0
mucho	adverb		1	0
estados unidos			1	0
poner	verb		1	0
nos duchamos			1	0
cuba	proper noun		1	0
veinte	numeral		1	0
lleva puesto			1	0
eres	verb		1	0
ah	interjection		1	0
solo	adverb		1	0
por el momento			1	0
niña	noun		1	0
ochocientos	numeral		1	0
frecuentemente	adverb		1	0
mujer	noun		1	0
tan	adverb		1	0
aquí	adverb		1	0
son	verb		1	0
padre			1	0
seguir	verb		1	0
me	pronoun		1	0
yo	pronoun		1	0
derecho	adverb		1	0
prestar	verb		1	0
bicicleta			1	0
pero	conjunction		1	0
ustedes	pronoun		1	0
marrón			1	0
china	proper noun		1	0
mucho			1	0
divertido	adjective		1	0
niño	noun		1	0
ropa			1	0
muy	adverb		1	0
escuela			1	0
gris			1	0
hombre	noun		1	0
y	conjunction		1	0
dónde			1	0
soy	verb		1	0
pan	noun		1	0
leche	noun		1	0
agua	noun		1	0
fútbol americano			1	0
mi	determiner		1	0
dieciocho	numeral		1	0
después	preposition		1	0
cocinar	verb		1	0
hermano			1	0
te vas			1	0
luego	adverb		1	0
me gusta			1	0
menos que			1	0
otra vez			1	0
ganas	noun		1	0
mirar	verb		1	0
ojo	noun		1	0
tanto como			1	0
tiempo libre			1	0
me gusta			1	0
debería	verb		1	0
los	pronoun		1	0
normalmente	adverb		1	0
esposo			1	0
tanto como			1	0
ti	pronoun		1	0
me levantaba			1	0
gemelo	adjective		1	0
nos relajamos			1	0
lavarte	pronoun		1	0
lavarme	pronoun		1	0
en todas partes			1	0
elegante			1	0
vacaciones	noun		1	0
boletos	noun		1	0
taxis	noun		1	0
hacer	verb		1	0
señorita	noun		1	0
francia	proper noun		1	0
necesito			1	0
bienvenida	adjective		1	0
planeas	verb		1	0
planeo	verb		1	0
por favor			1	0
querer	verb		1	0
o	conjunction		1	0
el rojo			1	0
lee	verb		1	0
la amarilla			1	0
cojo	verb		1	0
el azul			1	0
muchas	adjective		1	0
más	adjective		1	0
jugar	verb		1	0
español	noun		1	0
las nuestras			1	0
hablar	verb		1	0
con	preposition		1	0
eliges	verb		1	0
estudiar			1	0
hasta	preposition		1	0
clase			1	0
para	preposition		1	0
cuarenta	numeral		1	0
tomar	verb		1	0
bien	adverb		1	0
web	noun		1	0
libro			1	0
sesenta	numeral		1	0
sus	determiner		1	0
nos conocen			1	0
examen			1	0
memorizan	verb		1	0
apruebo	verb		1	0
instructoras	noun		1	0
corriges	verb		1	0
cuentan	verb		1	0
corrigen	verb		1	0
traducen	verb		1	0
aprueba	verb		1	0
lecciones	noun		1	0
conté	verb		1	0
cuentas	verb		1	0
contamos	verb		1	0
abuelo			1	0
fines de semana			1	0
a veces			1	0
abuela			1	0
favorito	adjective		1	0
bailes	verb		1	0
recibías	verb		1	0
descansaba	verb		1	0
trabajabas	verb		1	0
conversaban	verb		1	0
cuidaba	verb		1	0
nevando	verb		1	0
llover	verb		1	0
cuándo	adverb		1	0
nevó	verb		1	0
comenzar	verb		1	0
dónde	adverb		1	0
tu	pronoun		1	0
nos encontramos			1	0
montaste	verb		1	0
calurosa	adjective		1	0
encontrarse	pronoun		1	0
españa	proper noun		1	0
méxico	proper noun		1	0
me llamo			1	0
difícil			1	0
importante			1	0
bolígrafo			1	0
estudio			1	0
medicina			1	0
universidad			1	0
interesante			1	0
fácil			1	0
estudias			1	0
cómoda			1	0
rojo			1	0
camisa			1	0
camiseta			1	0
falda			1	0
caro			1	0
cartera			1	0
verde			1	0
reloj			1	0
tienda			1	0
quiero			1	0
bonito			1	0
carro			1	0
hermana			1	0
inteligente			1	0
vivo			1	0
esposa			1	0
madre			1	0
apartamento			1	0
café			1	0
jugo			1	0
taza			1	0
por favor			1	0
queso			1	0
pagar			1	0
cuenta			1	0
vaso			1	0
sándwich			1	0
naranja			1	0
sal			1	0
taxi			1	0
autobús			1	0
aeropuerto			1	0
tren			1	0
supermercado			1	0
teléfono			1	0
calle			1	0
sí	adverb		1	0
hola	interjection		1	0
buenas noches			1	0
de nada			1	0
inglés	noun		1	0
lo siento			1	0
buenos días			1	0
gracias	interjection		1	0
mucho gusto			1	0
adiós	interjection		1	0
disculpe	verb		1	0
anoche	adverb		1	0
durante	preposition		1	0
te	pronoun		1	0
encontrar	verb		1	0
fin de semana			1	0
durmió	verb		1	0
correr	verb		1	0
me reuní			1	0
se reunió			1	0
me duché			1	0
se probó			1	0
dibujar	verb		1	0
escuchar	verb		1	0
cerrado			1	0
hip-hop			1	0
qué hacemos			1	0
contigo	pronoun		1	0
uno			1	0
tampoco			1	0
desafortunadamente	adverb		1	0
un poco			1	0
menos	adjective		1	0
mujeres	noun		1	0
el más			1	0
tan bonito			1	0
tan bonita			1	0
te sientes			1	0
el peor			1	0
qué divertido			1	0
enviar	verb		1	0
compraste	verb		1	0
traigo	verb		1	0
nos gusta			1	0
traes	verb		1	0
navegué	verb		1	0
de niña			1	0
acampaba	verb		1	0
el mío			1	0
espera	verb		1	0
trabajar	verb		1	0
temprano	adverb		1	0
tú pones			1	0
el café			1	0
tampoco	adverb		1	0
trabajar en			1	0
té	noun		1	0
tener	verb		1	0
escuche	verb		1	0
a qué hora			1	0
azúcar			1	0
sentarse	pronoun		1	0
detrás	preposition		1	0
disculpe, señor			1	0
tiene que			1	0
tome	verb		1	0
siga	verb		1	0
cerca	adverb		1	0
girar	verb		1	0
taxi	noun		1	0
boleto			1	0
reserva			1	0
pasaporte			1	0
hospital			1	0
museo			1	0
banco			1	0
perdón	noun		1	0
según	preposition		1	0
recientemente	adverb		1	0
probablemente	adverb		1	0
rápidamente	adverb		1	0
bastante	adverb		1	0
gravemente	adverb		1	0
me interesa			1	0
silenciosamente	adverb		1	0
causaron	verb		1	0
causó	verb		1	0
escapó	verb		1	0
escapen	verb		1	0
cuáles	pronoun		1	0
causas	noun		1	0
les	pronoun		1	0
entender	verb		1	0
leí	verb		1	0
leo			1	0
leía	verb		1	0
lentamente	adverb		1	0
silenciosa	adjective		1	0
silencioso	adjective		1	0
artículos	noun		1	0
oír	verb		1	0
media	noun		1	0
nos despertamos			1	0
perro	noun		1	0
gatos	noun		1	0
nos acordamos			1	0
narices	noun		1	0
me despierto			1	0
sentirnos	pronoun		1	0
tres	numeral		1	0
practiqué	verb		1	0
treinta	numeral		1	0
cinco	numeral		1	0
estudiar	verb		1	0
cambiaron	verb		1	0
comenzaste	verb		1	0
ayudamos	verb		1	0
bailaste	verb		1	0
comprendí	verb		1	0
después	adverb		1	0
escuchamos	verb		1	0
visitamos	verb		1	0
adónde	adverb		1	0
caminamos	verb		1	0
bailamos	verb		1	0
conocimos	verb		1	0
viajamos	verb		1	0
viviste	verb		1	0
practicamos	verb		1	0
golf	noun		1	0
el fútbol			1	0
hombres	noun		1	0
favorita			1	0
quince	numeral		1	0
baloncesto	noun		1	0
el baloncesto			1	0
rápido	adjective		1	0
generalmente	adverb		1	0
carne			1	0
gramática	noun		1	0
vivir	verb		1	0
nos encanta			1	0
los perros			1	0
también	adverb		1	0
los lunes			1	0
pena	noun		1	0
qué te parece			1	0
cómo te va			1	0
qué le parece			1	0
me encanta			1	0
acompañar	verb		1	0
donde			1	0
llegue	verb		1	0
diez	numeral		1	0
quiénes	pronoun		1	0
se duchan			1	0
nos ponemos			1	0
se cepillan			1	0
gato	noun		1	0
tarde	adverb		1	0
nos sentimos			1	0
mal	adverb		1	0
lavarse	pronoun		1	0
nos llamamos			1	0
vaqueros	noun		1	0
te duchas			1	0
a menudo			1	0
perros	noun		1	0
ocupado	adjective		1	0
ocupada	adjective		1	0
cómo está			1	0
se llama			1	0
hasta mañana			1	0
buenas tardes			1	0
hasta luego			1	0
lees			1	0
comprendo			1	0
escribes			1	0
maestro			1	0
leer			1	0
computadora			1	0
no			1	0
estudiante			1	0
escribo			1	0
azul			1	0
regalo			1	0
barato			1	0
vestido			1	0
diferente			1	0
cinturón			1	0
grande			1	0
hija			1	0
familia			1	0
hijo			1	0
perfecto			1	0
tomate			1	0
hamburguesa			1	0
ensalada			1	0
pescado			1	0
mesa			1	0
durmiendo	verb		1	0
allá	adverb		1	0
manejar	verb		1	0
despacio	adverb		1	0
ex	noun		1	0
ahí	adverb		1	0
le das			1	0
darle	pronoun		1	0
venir	verb		1	0
cumpleaños	noun		1	0
terremotos	noun		1	0
salida de emergencia			1	0
grupo	noun		1	0
frágiles	adjective		1	0
y medio			1	0
frío	noun		1	0
traje	verb		1	0
en oferta			1	0
caminé	verb		1	0
comprarlos	pronoun		1	0
cebollas	noun		1	0
estudias en			1	0
usted escribe			1	0
vuelve	verb		1	0
hablas con			1	0
cierras la			1	0
estudia	verb		1	0
hable	verb		1	0
nueve	numeral		1	0
usted vuelve			1	0
alto	adverb		1	0
usualmente	adverb		1	0
te llamas			1	0
profesor			1	0
hablar con			1	0
primer	determiner		1	0
a ustedes			1	0
me lo			1	0
subas	verb		1	0
enseñándoles	pronoun		1	0
enviándole	pronoun		1	0
llamándola	pronoun		1	0
sabrías	verb		1	0
habría	verb		1	0
por todas partes			1	0
hacer la cama			1	0
lavavajillas	noun		1	0
tareas domésticas			1	0
me la			1	0
encantan	verb		1	0
fábrica	noun		1	0
te interesa			1	0
copias	noun		1	0
contabilidad	noun		1	0
preparar	verb		1	0
un plato			1	0
tour	noun		1	0
típico	adjective		1	0
típica	adjective		1	0
visites	verb		1	0
lleves	verb		1	0
esquiar	verb		1	0
currículum	noun		1	0
cuero	noun		1	0
llevar	verb		1	0
te gustan			1	0
visitar	verb		1	0
viajes	verb		1	0
abras	verb		1	0
compres	verb		1	0
abrir	verb		1	0
embajada	noun		1	0
floreros	noun		1	0
a pie			1	0
excusa	noun		1	0
excusas	noun		1	0
encantados	adjective		1	0
somos	verb		1	0
pasar	verb		1	0
en realidad			1	0
carácteres	noun		1	0
parejas	noun		1	0
todavía	adverb		1	0
fue un			1	0
romance	noun		1	0
regaló	verb		1	0
cita	noun		1	0
correo electrónico			1	0
empezar	verb		1	0
incluir	verb		1	0
foro	noun		1	0
arroba	noun		1	0
subieron	verb		1	0
subiste	verb		1	0
se regala			1	0
sin parar			1	0
hace	verb		1	0
más o menos			1	0
desde	adverb		1	0
lea	verb		1	0
debajo	preposition		1	0
llamándolo	pronoun		1	0
las afueras			1	0
vivir en			1	0
así que			1	0
quedarnos	pronoun		1	0
haber	verb		1	0
tomar el			1	0
llamando	verb		1	0
darme	pronoun		1	0
casi	adverb		1	0
ayudar	verb		1	0
poder	verb		1	0
basura	noun		1	0
informática	noun		1	0
de verdad			1	0
cambiar	verb		1	0
doce	numeral		1	0
aprendió	verb		1	0
anteayer	adverb		1	0
correos electrónicos			1	0
aprendí	verb		1	0
experto	noun		1	0
expertas	noun		1	0
acostarse	pronoun		1	0
cable	noun		1	0
cenar	verb		1	0
te comunicas			1	0
conectamos	verb		1	0
chateó	verb		1	0
chateamos	verb		1	0
buzón de voz			1	0
se comunicaron			1	0
bananas	noun		1	0
instalaron	verb		1	0
instalé	verb		1	0
tableta	noun		1	0
creó	verb		1	0
páginas web			1	0
de vez en cuando			1	0
ganar	verb		1	0
joyas	noun		1	0
tocar	verb		1	0
tanto	adverb		1	0
baile	noun		1	0
pintar	verb		1	0
imaginan	verb		1	0
imaginar	verb		1	0
competir	verb		1	0
imaginas	verb		1	0
en su lugar			1	0
competiría	verb		1	0
aprenderíamos	verb		1	0
trabajarías	verb		1	0
competirían	verb		1	0
escribiría	verb		1	0
nos acostamos			1	0
vestirse	pronoun		1	0
seis	numeral		1	0
más que			1	0
al mismo tiempo			1	0
activos	adjective		1	0
se preocupaban			1	0
te preocupabas			1	0
se divierte			1	0
rutina	noun		1	0
despertador	noun		1	0
doscientos	numeral		1	0
microondas	noun		1	0
calefacción	noun		1	0
muebles	noun		1	0
compró	verb		1	0
gratis	adjective		1	0
adicional	adjective		1	0
clásicos	adjective		1	0
debo	verb		1	0
deben	verb		1	0
mesas de noche			1	0
los años			1	0
atención	noun		1	0
comprándoles	pronoun		1	0
de ida y vuelta			1	0
desde	preposition		1	0
balcón	noun		1	0
alguien	pronoun		1	0
nadie	pronoun		1	0
todos	pronoun		1	0
con calma			1	0
paciencia	noun		1	0
cocinando	verb		1	0
lentejas	noun		1	0
siguiendo	verb		1	0
eligiendo	verb		1	0
corrigiendo	verb		1	0
visitándolos	pronoun		1	0
poniéndola	pronoun		1	0
viendo	verb		1	0
visitando	verb		1	0
en este momento			1	0
solo	adjective		1	0
cocinándolas	pronoun		1	0
poniendo	verb		1	0
alguna	determiner		1	0
algún	determiner		1	0
leer este			1	0
hablar de			1	0
comer	verb		1	0
leerá			1	0
leerán	verb		1	0
firmaremos	verb		1	0
firmarán	verb		1	0
decir	verb		1	0
pondré	verb		1	0
pronto	adverb		1	0
vendrá	verb		1	0
creativo	noun		1	0
protagonistas	adjective		1	0
creativa	noun		1	0
es tan			1	0
se llamará			1	0
breves	adjective		1	0
párrafos	noun		1	0
darás	verb		1	0
escribirán	verb		1	0
leerlo			1	0
se llamarán			1	0
leyendo	verb		1	0
mientras	conjunction		1	0
viajar	verb		1	0
capítulos	noun		1	0
romántica	adjective		1	0
poema	noun		1	0
entera	adjective		1	0
parque de atracciones			1	0
cola			1	0
que hacer			1	0
le gusta			1	0
haciendo	verb		1	0
entrar	verb		1	0
frutería	noun		1	0
gran	adjective		1	0
les encanta			1	0
pasado mañana			1	0
piensas	verb		1	0
circo	noun		1	0
anual	adjective		1	0
festivales	noun		1	0
encantaría	verb		1	0
encima	adverb		1	0
desde hace			1	0
desde que			1	0
yoga	noun		1	0
salsa	noun		1	0
en punto			1	0
extranjero	noun		1	0
teatro	noun		1	0
cuánto hace que			1	0
poesía	noun		1	0
préstame			1	0
enséñame			1	0
explícame			1	0
ayúdame			1	0
fuera	adverb		1	0
sudamérica	proper noun		1	0
se puede cenar			1	0
se come			1	0
se trabaja			1	0
se almuerza			1	0
se puede ir			1	0
se regalan			1	0
se vive			1	0
se celebran			1	0
se desayuna			1	0
se celebra			1	0
crucé	verb		1	0
a tiempo			1	0
lancé	verb		1	0
de vacaciones			1	0
busqué	verb		1	0
jugué	verb		1	0
a punto de			1	0
suspenso	noun		1	0
últimamente	adverb		1	0
de terror			1	0
de repente			1	0
oscuridad	noun		1	0
el otro día			1	0
vamos	verb		1	0
no vayamos			1	0
caribe	noun		1	0
veamos	verb		1	0
reino unido			1	0
y si			1	0
ten cuidado			1	0
ubicación	noun		1	0
por	preposition		1	0
gps	noun		1	0
tránsito	noun		1	0
camino	noun		1	0
pon	verb		1	0
licencia de conducir			1	0
venga	verb		1	0
llame	verb		1	0
se preocupe			1	0
entre	verb		1	0
a usted			1	0
a ti			1	0
enseña a			1	0
cantar	verb		1	0
actualmente	adverb		1	0
enfrente	adverb		1	0
disfruta	verb		1	0
haga	verb		1	0
beba	verb		1	0
ponga	verb		1	0
haz	verb		1	0
llene	verb		1	0
compra	verb		1	0
pruebe	verb		1	0
vino	noun		1	0
freír	verb		1	0
vinagre	noun		1	0
brócoli	noun		1	0
receta	noun		1	0
mayonesa	noun		1	0
mostaza	noun		1	0
geografía	noun		1	0
matemáticas	noun		1	0
incluso	adjective		1	0
corrijo	verb		1	0
cien	numeral		1	0
traduzco	verb		1	0
apuntes	noun		1	0
corregirlas			1	0
aprobaron	verb		1	0
daña	verb		1	0
mundiales	adjective		1	0
dañó	verb		1	0
curiosos	adjective		1	0
dañar	verb		1	0
silenciosos	adjective		1	0
títulos	noun		1	0
curiosa	adjective		1	0
lavar	verb		1	0
mover	verb		1	0
peor	adjective		1	0
se siente			1	0
por suerte			1	0
duele	verb		1	0
mareada	adjective		1	0
farmacias	noun		1	0
antibiótico	noun		1	0
divorcio	noun		1	0
alegres	adjective		1	0
encantada	adjective		1	0
alegre	adjective		1	0
encantadas	adjective		1	0
se puso			1	0
encantado	adjective		1	0
me puse			1	0
final	noun		1	0
celular	noun		1	0
creamos	verb		1	0
creé	verb		1	0
videojuegos	noun		1	0
página web			1	0
creas	verb		1	0
se comunicó			1	0
nos comunicamos			1	0
videojuego	noun		1	0
blog	noun		1	0
se comunica			1	0
lana	noun		1	0
de talla única			1	0
ropa interior			1	0
originales	adjective		1	0
llevas	verb		1	0
hablar español			1	0
quedarme	pronoun		1	0
ya	adverb		1	0
vez	noun		1	0
progresos	noun		1	0
incorrecta	adjective		1	0
buscar	verb		1	0
que viene			1	0
quiosco	noun		1	0
medias	noun		1	0
medio	noun		1	0
devolvemos	verb		1	0
repetimos	verb		1	0
esto	pronoun		1	0
dígaselo			1	0
déselo			1	0
grabo	verb		1	0
molesta	verb		1	0
repiten	verb		1	0
repite	verb		1	0
grabando	verb		1	0
dígamelo			1	0
salga	verb		1	0
dígame			1	0
primero	adverb		1	0
hala	verb		1	0
esperamos	verb		1	0
halar	verb		1	0
dáselo			1	0
contra	adverb		1	0
devuelvo	verb		1	0
devuelves	verb		1	0
devuelven	verb		1	0
me ayudas			1	0
supimos	verb		1	0
díselo			1	0
parte de atrás			1	0
lanzas	verb		1	0
vete	pronoun		1	0
almorzar	verb		1	0
sonar	verb		1	0
aguacate	noun		1	0
aguacates	noun		1	0
clásica	noun		1	0
ten	verb		1	0
quedarse	pronoun		1	0
anduvieron	verb		1	0
doblar	verb		1	0
retrasaste	verb		1	0
doblas	verb		1	0
estacionaste	verb		1	0
anduvimos	verb		1	0
anduvo	verb		1	0
española	noun		1	0
sal	verb		1	0
cadenas	noun		1	0
ven acá			1	0
anduve	verb		1	0
anduviste	verb		1	0
señala	verb		1	0
escojo	verb		1	0
tendrás	verb		1	0
la parte de abajo			1	0
felicidades	interjection		1	0
carrera	noun		1	0
diseña	verb		1	0
andar	verb		1	0
construirá	verb		1	0
izquierda	adjective		1	0
andamos	verb		1	0
construiré	verb		1	0
andan	verb		1	0
sino	conjunction		1	0
almuerza	verb		1	0
exactamente	adverb		1	0
lado	noun		1	0
conversarás	verb		1	0
conversaremos	verb		1	0
conversarán	verb		1	0
se verá			1	0
te verás			1	0
nos tumbamos			1	0
acompañarán	verb		1	0
organicé	verb		1	0
compartiremos	verb		1	0
compartiré	verb		1	0
hoja	noun		1	0
organizaste	verb		1	0
clic	noun		1	0
reservará	verb		1	0
reservarán	verb		1	0
de compras			1	0
