learnable	type	translation	authoritative	is_regex
isn't			1	0
can't			1	0
see	verb		1	0
about	adverb		1	0
thirty	numeral		1	0
quarter past			1	0
that	determiner		1	0
you'll			1	0
smallest	adjective		1	0
better	adjective		1	0
twelve	numeral		1	0
easiest	adjective		1	0
be	verb		1	0
only	adjective		1	0
today	adverb		1	0
aren't			1	0
's			1	0
possible	adjective		1	0
fifth	determiner		1	0
have to			1	0
often	adverb		1	0
need	verb		1	0
wear	verb		1	0
early	adverb		1	0
some	determiner		1	0
tomorrow	adverb		1	0
they'll			1	0
passport			1	0
very	adverb		1	0
can i have			1	0
need to			1	0
first	adverb		1	0
an			1	0
i'll			1	0
doesn't			1	0
how long			1	0
same	adjective		1	0
hot	adjective		1	0
no	adverb		1	0
asia	proper noun		1	0
after	preposition		1	0
worried	verb		1	0
oh	interjection		1	0
didn't			1	0
enjoyed	verb		1	0
right now			1	0
rained	verb		1	0
outside	preposition		1	0
forgot	verb		1	0
all right			1	0
so	adverb		1	0
can i have			1	0
different	adjective		1	0
slowly	adverb		1	0
arrived	verb		1	0
eleventh	determiner		1	0
i'd like to			1	0
stay	verb		1	0
good luck			1	0
ran	verb		1	0
a few			1	0
met	verb		1	0
drove	verb		1	0
that's fine			1	0
play	verb		1	0
of course			1	0
little sister			1	0
thank you			1	0
thanks	interjection		1	0
welcome	interjection		1	0
older	adjective		1	0
see you			1	0
helping	verb		1	0
nice to meet you			1	0
no problem			1	0
you're			1	0
for	preposition		1	0
so much			1	0
all day			1	0
get ready			1	0
wants	verb		1	0
ate	verb		1	0
later	adverb		1	0
can	verb		1	0
sure	interjection		1	0
see you later			1	0
how's it going			1	0
have a nice			1	0
ok	interjection		1	0
then	adverb		1	0
don't forget			1	0
sorry	adjective		1	0
i'm			1	0
don't worry			1	0
i don't understand			1	0
too	adverb		1	0
speak more slowly			1	0
think so			1	0
how do you			1	0
where	adverb		1	0
where's			1	0
what's wrong			1	0
there's			1	0
really	adverb		1	0
excuse me			1	0
made	verb		1	0
would you like			1	0
talking	verb		1	0
exciting	adjective		1	0
knew	verb		1	0
called	verb		1	0
who's			1	0
best	adjective		1	0
make	verb		1	0
that'll			1	0
something	pronoun		1	0
here's			1	0
began	verb		1	0
fourteen	numeral		1	0
worked	verb		1	0
father			1	0
working	verb		1	0
won't			1	0
were	verb		1	0
late	adverb		1	0
all	determiner		1	0
secretary	noun		1	0
document	noun		1	0
workers	noun		1	0
documents	noun		1	0
worker	noun		1	0
thirteen	numeral		1	0
german	adjective		1	0
told	verb		1	0
who	pronoun		1	0
restaurant			1	0
thousand	noun		1	0
yesterday	adverb		1	0
bottles	noun		1	0
cook	noun		1	0
bottle	noun		1	0
hated	verb		1	0
white	adjective		1	0
its	determiner		1	0
going	verb		1	0
needs	verb		1	0
changed	verb		1	0
want	verb		1	0
mr.	noun		1	0
this is			1	0
young	adjective		1	0
worries	verb		1	0
not bad			1	0
man	noun		1	0
something else			1	0
most	pronoun		1	0
too much			1	0
husband			1	0
a little			1	0
let's			1	0
famous	adjective		1	0
order	verb		1	0
company	noun		1	0
ride a horse			1	0
money			1	0
food	noun		1	0
bad	adjective		1	0
write			1	0
want to			1	0
has	verb		1	0
so much			1	0
other	determiner		1	0
is he			1	0
here			1	0
think about			1	0
i am			1	0
review	noun		1	0
reviews	noun		1	0
next	adjective		1	0
mom	noun		1	0
store			1	0
better	adverb		1	0
old	noun		1	0
watch	verb		1	0
expensive			1	0
ones	pronoun		1	0
go	verb		1	0
dress			1	0
black			1	0
these	determiner		1	0
you're right			1	0
she has			1	0
blue	noun		1	0
nice			1	0
greenest	adjective		1	0
cheaper	adjective		1	0
longer	adverb		1	0
great	adjective		1	0
she'll			1	0
how was			1	0
i don't think so			1	0
again	adverb		1	0
hair	noun		1	0
know	verb		1	0
i'm sorry			1	0
i think so			1	0
japan	proper noun		1	0
tell	verb		1	0
weren't			1	0
black	adjective		1	0
wrote	verb		1	0
walked	verb		1	0
interesting			1	0
aunt	noun		1	0
aunts	noun		1	0
uncle	noun		1	0
next	preposition		1	0
both	determiner		1	0
looked	verb		1	0
took	verb		1	0
friendly	adjective		1	0
mirrors	noun		1	0
happy			1	0
hungry	adjective		1	0
six	numeral		1	0
rice	noun		1	0
brother			1	0
twelfth	determiner		1	0
beautiful	adjective		1	0
gave	verb		1	0
hotel			1	0
sister			1	0
came	verb		1	0
went	verb		1	0
fifteen	numeral		1	0
eight	numeral		1	0
their	determiner		1	0
left	verb		1	0
grandmother	noun		1	0
grandfather	noun		1	0
saw	verb		1	0
eat	verb		1	0
more	adverb		1	0
argentina	proper noun		1	0
like	verb		1	0
favorite	adjective		1	0
little	adjective		1	0
got	verb		1	0
expensive	adjective		1	0
played	verb		1	0
said	verb		1	0
sick	adjective		1	0
lunch	noun		1	0
college	noun		1	0
men	noun		1	0
much	adverb		1	0
playing	verb		1	0
bicycle	noun		1	0
together	adverb		1	0
carried	verb		1	0
wasn't			1	0
lived	verb		1	0
our	determiner		1	0
australia	proper noun		1	0
cheap	adjective		1	0
studied	verb		1	0
stopped	verb		1	0
class			1	0
needed	verb		1	0
helped	verb		1	0
showed	verb		1	0
liked	verb		1	0
used	verb		1	0
france	proper noun		1	0
us	proper noun		1	0
started	verb		1	0
talked	verb		1	0
them	pronoun		1	0
germany	proper noun		1	0
people	noun		1	0
flies	verb		1	0
p.m.			1	0
every	determiner		1	0
million	numeral		1	0
biggest	adjective		1	0
takes a trip			1	0
sit down			1	0
put down			1	0
a.m.			1	0
airport			1	0
inside	preposition		1	0
wake up			1	0
usually	adverb		1	0
wakes up			1	0
bags	noun		1	0
we're			1	0
easy	adjective		1	0
from	preposition		1	0
they're			1	0
speaking	verb		1	0
speaks	verb		1	0
having	verb		1	0
what's			1	0
using	verb		1	0
first	adjective		1	0
fun	adjective		1	0
china	proper noun		1	0
uk	proper noun		1	0
tallest	adjective		1	0
names	noun		1	0
come from			1	0
comes from			1	0
does	verb		1	0
listen to			1	0
every day			1	0
goes to sleep			1	0
drinks	verb		1	0
children	noun		1	0
too many			1	0
allergic	adjective		1	0
it's			1	0
europe			1	0
understand	verb		1	0
much	determiner		1	0
travel	verb		1	0
big	adjective		1	0
get	verb		1	0
really	adverb		1	0
ten	numeral		1	0
time	noun		1	0
stomachaches	noun		1	0
go to sleep			1	0
stomachache	noun		1	0
you have			1	0
anything	pronoun		1	0
me			1	0
headache	noun		1	0
headaches	noun		1	0
reception desk			1	0
drink	verb		1	0
nine	numeral		1	0
o'clock			1	0
mr	noun		1	0
too much			1	0
woman	noun		1	0
check			1	0
appointments	noun		1	0
medicine	noun		1	0
ask for			1	0
it'll			1	0
before	preposition		1	0
us	pronoun		1	0
we'll			1	0
he'll			1	0
open	adjective		1	0
soon	adverb		1	0
tenth	determiner		1	0
closed	adjective		1	0
go out			1	0
nicer	adjective		1	0
eighth	determiner		1	0
seventh	determiner		1	0
ninth	determiner		1	0
bye	interjection		1	0
third	determiner		1	0
study	verb		1	0
sixth	determiner		1	0
fourth	determiner		1	0
hard	adverb		1	0
fine	adjective		1	0
quarter to			1	0
hottest	adjective		1	0
seventeen	numeral		1	0
twenty	numeral		1	0
brazil	proper noun		1	0
studying	verb		1	0
second	determiner		1	0
date	noun		1	0
birthdays	noun		1	0
closest	adjective		1	0
red	adjective		1	0
oldest	adjective		1	0
smaller	adjective		1	0
old	adjective		1	0
cheapest	adjective		1	0
building	noun		1	0
funnier	adjective		1	0
richest	adjective		1	0
important	adjective		1	0
taking	verb		1	0
dangerous	adjective		1	0
trip	noun		1	0
thing	noun		1	0
part	noun		1	0
things	noun		1	0
lives	verb		1	0
nicest	adjective		1	0
buying	verb		1	0
as well			1	0
orange	adjective		1	0
drinking	verb		1	0
would like			1	0
to	preposition		1	0
small			1	0
you	pronoun		1	0
those	determiner		1	0
works	verb		1	0
busy			1	0
sometimes	adverb		1	0
players	noun		1	0
waitress	noun		1	0
where			1	0
would you like to			1	0
people			1	0
ready to			1	0
so many			1	0
there	adverb		1	0
let's go			1	0
fish	noun		1	0
any	pronoun		1	0
pants			1	0
near	preposition		1	0
making	verb		1	0
many	pronoun		1	0
mountains	noun		1	0
long	adverb		1	0
stops	verb		1	0
warm			1	0
stopping	verb		1	0
take a shower			1	0
maybe	adverb		1	0
might	verb		1	0
another time			1	0
waited	verb		1	0
so much			1	0
that's			1	0
come	verb		1	0
you			1	0
's			1	0
how's			1	0
three			1	0
brunch	noun		1	0
between	preposition		1	0
running	verb		1	0
table			1	0
difficult	adjective		1	0
no	determiner		1	0
outdoors	adverb		1	0
do you like			1	0
indoors	adverb		1	0
sleeping	verb		1	0
eighty	numeral		1	0
has to			1	0
each	pronoun		1	0
bigger	adjective		1	0
bookcase	noun		1	0
page	noun		1	0
many	determiner		1	0
i want			1	0
answers	noun		1	0
pens	noun		1	0
course	noun		1	0
are	verb		1	0
singing	verb		1	0
studies	verb		1	0
use	verb		1	0
wears	verb		1	0
carries	verb		1	0
subject	noun		1	0
up	adverb		1	0
worry	verb		1	0
listening	verb		1	0
goes out			1	0
conversations	noun		1	0
radio	noun		1	0
smoking	verb		1	0
portuguese	adjective		1	0
going out			1	0
dancing	verb		1	0
learning	verb		1	0
fishing	verb		1	0
goes	verb		1	0
group	noun		1	0
family			1	0
grandparents			1	0
left	adverb		1	0
all	pronoun		1	0
past	preposition		1	0
village	noun		1	0
problem	noun		1	0
zero	numeral		1	0
four	numeral		1	0
back	adverb		1	0
each	determiner		1	0
ready	adjective		1	0
street	noun		1	0
mrs.	noun		1	0
note	noun		1	0
letters	noun		1	0
letter	noun		1	0
paper	noun		1	0
questions	noun		1	0
married	adjective		1	0
dear	adjective		1	0
brown	adjective		1	0
ms.	noun		1	0
busy	adjective		1	0
easier	adjective		1	0
clothes	noun		1	0
homework			1	0
busier	adjective		1	0
excited	adjective		1	0
ok	adjective		1	0
thinner	adjective		1	0
does	verb		1	0
fatter	adjective		1	0
arms	noun		1	0
clean	adjective		1	0
age	noun		1	0
ages	noun		1	0
fourth	adjective		1	0
there was			1	0
easter	noun		1	0
thanksgiving	noun		1	0
didn't			1	0
fifth	adjective		1	0
with each other			1	0
new year			1	0
christmas	noun		1	0
there were			1	0
it			1	0
music	noun		1	0
rock	noun		1	0
wrong	adjective		1	0
leave	verb		1	0
well	adverb		1	0
over here			1	0
eating	verb		1	0
friend	noun		1	0
dad	noun		1	0
would love			1	0
karaoke	noun		1	0
welcome to			1	0
would you like to			1	0
singing	noun		1	0
tonight	adverb		1	0
look like			1	0
finishes	verb		1	0
what a			1	0
right	adverb		1	0
clothes			1	0
loves	verb		1	0
what an			1	0
thinks that			1	0
arrive	verb		1	0
leaving	verb		1	0
take a trip			1	0
immediately	adverb		1	0
in	preposition		1	0
look	verb		1	0
just	adjective		1	0
sitting	verb		1	0
don't forget to			1	0
a little			1	0
might not			1	0
cash	noun		1	0
arrives	verb		1	0
comes back			1	0
paints	verb		1	0
watching	verb		1	0
mouth	noun		1	0
gray	adjective		1	0
crackers	noun		1	0
cracker	noun		1	0
cook	verb		1	0
ears	noun		1	0
ear	noun		1	0
plants	noun		1	0
rooms	noun		1	0
trees	noun		1	0
keys	noun		1	0
key	noun		1	0
door	noun		1	0
email address			1	0
light	adjective		1	0
green	adjective		1	0
blue			1	0
floor	noun		1	0
wall	noun		1	0
walls	noun		1	0
short hair			1	0
shorter	adjective		1	0
taller	adjective		1	0
women	noun		1	0
poor	adjective		1	0
rich	adjective		1	0
funny	adjective		1	0
thin	adjective		1	0
fat	adjective		1	0
live			1	0
fifty	numeral		1	0
blue	adjective		1	0
brown			1	0
looks like			1	0
also	adverb		1	0
eyes	noun		1	0
i'd like			1	0
ninety	numeral		1	0
milk	noun		1	0
seventy	numeral		1	0
cloudy	adjective		1	0
friends	noun		1	0
are you			1	0
sixty	numeral		1	0
kinds	noun		1	0
kind	noun		1	0
forty	numeral		1	0
white			1	0
red			1	0
see you			1	0
yet	adverb		1	0
invite	verb		1	0
glass of wine			1	0
cannot			1	0
office	noun		1	0
glasses	noun		1	0
buses	noun		1	0
can't	adverb		1	0
break	noun		1	0
thirsty	adjective		1	0
meet	verb		1	0
pizza	noun		1	0
fish			1	0
movie theater			1	0
mexico			1	0
boats	noun		1	0
subway	noun		1	0
zoo	noun		1	0
canada	proper noun		1	0
places	noun		1	0
behind	preposition		1	0
town	noun		1	0
dark	adjective		1	0
garden	noun		1	0
how's			1	0
basketball	noun		1	0
sunny	adjective		1	0
park	noun		1	0
picnic	noun		1	0
fall	noun		1	0
summers	noun		1	0
summer	noun		1	0
shopping	noun		1	0
yellow	adjective		1	0
nineteen	numeral		1	0
eighteen	numeral		1	0
shirt			1	0
sixteen	numeral		1	0
color	noun		1	0
mexican	adjective		1	0
sorry	interjection		1	0
address	noun		1	0
washes	verb		1	0
o'clock			1	0
gets up			1	0
makes	verb		1	0
restaurant	noun		1	0
united kingdom			1	0
watches	verb		1	0
teaches	verb		1	0
united states			1	0
fast	adverb		1	0
swimming	verb		1	0
cannot	adverb		1	0
wife			1	0
eats	verb		1	0
on	preposition		1	0
does not			1	0
west	noun		1	0
he is			1	0
visit	verb		1	0
speak	verb		1	0
look at			1	0
more slowly			1	0
shirts	noun		1	0
warm	adjective		1	0
by myself			1	0
cheap			1	0
hip-hop			1	0
hat			1	0
patio	noun		1	0
start	verb		1	0
what kind			1	0
bedroom	noun		1	0
birds	noun		1	0
stop	verb		1	0
taking a shower			1	0
spend time			1	0
spending time			1	0
cool	interjection		1	0
noise	noun		1	0
voices	noun		1	0
starting	verb		1	0
actor	noun		1	0
actors	noun		1	0
seat	noun		1	0
floors	noun		1	0
seats	noun		1	0
how are you			1	0
play	noun		1	0
silver	adjective		1	0
front	adjective		1	0
able	adjective		1	0
dance	noun		1	0
surprised	verb		1	0
sounds good			1	0
should	verb		1	0
i can't wait			1	0
i'll be there			1	0
ask	verb		1	0
let me know			1	0
take a vacation			1	0
let me introduce you to	verb		1	0
not	adverb		1	0
disappointing	adjective		1	0
when	conjunction		1	0
very long	adverb		1	0
understood	verb		1	0
egypt	proper noun		1	0
by	preposition		1	0
that sounds like			1	0
sunglasses	noun		1	0
because of			1	0
can't stand	verb		1	0
library	noun		1	0
thank you very much			1	0
hung out	verb		1	0
if i had			1	0
closer	adverb		1	0
nail polish	noun		1	0
but	preposition		1	0
have	verb		1	0
how long			1	0
left	adjective		1	0
limited	adjective		1	0
yogurt	noun		1	0
one of these days			1	0
anyone	pronoun		1	0
sense of humor			1	0
crew	noun		1	0
still	adverb		1	0
oh my gosh	adjective		1	0
that's right			1	0
financial	adjective		1	0
less	determiner		1	0
support for	noun		1	0
asking	verb		1	0
come on			1	0
best wishes			1	0
riskiest			1	0
unexpected	adjective		1	0
important for			1	0
we'd	verb		1	0
call back			1	0
asked	verb		1	0
south korea			1	0
look after			1	0
stood	verb		1	0
challenging	adjective		1	0
animation	noun		1	0
threw	verb		1	0
sat	verb		1	0
according to			1	0
there	verb		1	0
plain	adjective		1	0
blew	verb		1	0
sincerely	adverb		1	0
grandpa	noun		1	0
incredible	adjective		1	0
crowded	adjective		1	0
shut	verb		1	0
id	noun		1	0
how many			1	0
responsible	adjective		1	0
clearly	adverb		1	0
hurt	verb		1	0
grown	verb		1	0
recently	adverb		1	0
glad	adjective		1	0
how often			1	0
serious	adjective		1	0
most	adverb		1	0
shouldn't			1	0
engaged	adjective		1	0
baggage	noun		1	0
if you like			1	0
about	preposition		1	0
should be	verb		1	0
good for you			1	0
wrong	adverb		1	0
probably	adverb		1	0
worse	adjective		1	0
annoyed	adjective		1	0
golden	adjective		1	0
amazing	adjective		1	0
drawn	verb		1	0
luxury	adjective		1	0
been	verb		1	0
never used to			1	0
per	preposition		1	0
silent	adjective		1	0
you know			1	0
lit	verb		1	0
swam	verb		1	0
preparation	noun		1	0
marvelous	adjective		1	0
get up			1	0
sweeping	verb		1	0
elderly	adjective		1	0
as many			1	0
like	adjective		1	0
lightning	noun		1	0
into	preposition		1	0
away	adjective		1	0
till	preposition		1	0
proof	noun		1	0
put your coat on			1	0
tired	adjective		1	0
shopping	verb		1	0
calf	noun		1	0
olympics	noun		1	0
all kinds of			1	0
anybody	pronoun		1	0
there shouldn't be	verb		1	0
main	adjective		1	0
held	verb		1	0
can you			1	0
or	conjunction		1	0
would	verb		1	0
in the afternoon			1	0
immigration	noun		1	0
mistaken	adjective		1	0
ireland	proper noun		1	0
above	preposition		1	0
broken	adjective		1	0
hot cocoa	noun		1	0
nobody	pronoun		1	0
powder	noun		1	0
nice	adjective		1	0
turn on the computer			1	0
use to	verb		1	0
england	proper noun		1	0
never been			1	0
each	adverb		1	0
ever since	adverb		1	0
in trouble			1	0
any			1	0
shade	noun		1	0
beaten	verb		1	0
last	adjective		1	0
would	verb		1	0
'			1	0
healthy food			1	0
upstairs	adverb		1	0
bunch	noun		1	0
can	verb		1	0
round-trip	adjective		1	0
wouldn't have	verb		1	0
muslim	adjective		1	0
anyway	adverb		1	0
beside	preposition		1	0
obvious	adjective		1	0
at least			1	0
i'd like you to meet			1	0
there should not be	verb		1	0
next	adverb		1	0
didn't			1	0
call me back			1	0
bothers	verb		1	0
once	adverb		1	0
given	verb		1	0
negative	adjective		1	0
painful	adjective		1	0
what	conjunction		1	0
themselves	pronoun		1	0
religious	adjective		1	0
nowadays	preposition		1	0
help yourself to			1	0
watch out	verb		1	0
in court			1	0
if you'd			1	0
than	conjunction		1	0
couldn't			1	0
typical	adjective		1	0
honest	adjective		1	0
as much as	adverb		1	0
haven't			1	0
twenty-fifth			1	0
happy	adjective		1	0
the day before yesterday			1	0
itself	pronoun		1	0
pleased	adjective		1	0
's	verb		1	0
hurry up			1	0
yours	pronoun		1	0
signed	verb		1	0
trash	noun		1	0
farming	noun		1	0
would've	verb		1	0
reading	verb		1	0
tying	verb		1	0
personally	adverb		1	0
purple	adjective		1	0
dead	adjective		1	0
look out			1	0
grew	verb		1	0
awful	adjective		1	0
if			1	0
up	preposition		1	0
quit	verb		1	0
cheerful	adjective		1	0
boxing	noun		1	0
what are your thoughts on			1	0
although	conjunction		1	0
cool	adjective		1	0
unknown	adjective		1	0
tights	noun		1	0
if she were			1	0
good time			1	0
no one			1	0
engineering	noun		1	0
springtime	noun		1	0
sleep	noun		1	0
teach			1	0
loved	verb		1	0
seeing	verb		1	0
they all	pronoun		1	0
none	pronoun		1	0
careful	adjective		1	0
new			1	0
air conditioning	noun		1	0
rock music			1	0
theirs	pronoun		1	0
it's			1	0
what			1	0
health insurance	noun		1	0
read	verb		1	0
since then			1	0
parents			1	0
short	adjective		1	0
wondered	verb		1	0
good-looking			1	0
didn't use to			1	0
forgotten	verb		1	0
independent	adjective		1	0
colorful	adjective		1	0
as	conjunction		1	0
outgoing	adjective		1	0
wooden	adjective		1	0
cold	adjective		1	0
the day before			1	0
square	adjective		1	0
fought	verb		1	0
past	adjective		1	0
perfect			1	0
sometime	adverb		1	0
been	verb		1	0
somehow	adverb		1	0
defense	noun		1	0
himself	pronoun		1	0
know how to			1	0
out	adjective		1	0
froze	verb		1	0
good	adjective		1	0
caught	verb		1	0
cider	noun		1	0
seemed	verb		1	0
hadn't	verb		1	0
at last	adverb		1	0
pick it up			1	0
back	adjective		1	0
grandma	noun		1	0
in exchange for			1	0
musical	adjective		1	0
can i get			1	0
minus	preposition		1	0
which	determiner		1	0
around	preposition		1	0
ancient	adjective		1	0
will not be			1	0
gymnastics	noun		1	0
swum	verb		1	0
might	verb		1	0
customs	noun		1	0
direction	noun		1	0
police report	noun		1	0
employment	noun		1	0
most of			1	0
ever	adverb		1	0
any	determiner		1	0
fair	adjective		1	0
catholic	adjective		1	0
southeast	noun		1	0
cleaned	verb		1	0
reasonable	adjective		1	0
plays	verb		1	0
respect	verb		1	0
lyrics	noun		1	0
half past			1	0
unhappy	adjective		1	0
if	conjunction		1	0
fairly	adverb		1	0
hadn't	verb		1	0
could	verb		1	0
pink	adjective		1	0
either	adverb		1	0
tore	verb		1	0
bled	verb		1	0
relaxing	adjective		1	0
turn on			1	0
halloween	noun		1	0
wish	verb		1	0
allowed	verb		1	0
if you had			1	0
doing the dishes			1	0
global warming	noun		1	0
business			1	0
loudly	adverb		1	0
more than			1	0
do	verb		1	0
open			1	0
luckily	adverb		1	0
seriously	adverb		1	0
latest	adjective		1	0
used to			1	0
down	adverb		1	0
flew	verb		1	0
thank goodness			1	0
shouldn't			1	0
ago	adverb		1	0
fancy	adjective		1	0
brought	verb		1	0
led	verb		1	0
i'm sorry to complain, but			1	0
chose	verb		1	0
sailing	noun		1	0
like	preposition		1	0
doing	verb		1	0
annual	adjective		1	0
raw	adjective		1	0
either	conjunction		1	0
being	verb		1	0
as possible			1	0
hid	verb		1	0
taught	verb		1	0
certain	adjective		1	0
post office			1	0
definitely	adverb		1	0
how	conjunction		1	0
looking after			1	0
thieves	noun		1	0
what about			1	0
worth	adjective		1	0
farther	adverb		1	0
beef	noun		1	0
hasn't	verb		1	0
mainly	adverb		1	0
are they			1	0
put	verb		1	0
sometime soon	adverb		1	0
when's	adverb		1	0
it	pronoun		1	0
there might be	verb		1	0
independence day	proper noun		1	0
well-dressed	adjective		1	0
which			1	0
everywhere	adverb		1	0
enough	adverb		1	0
everyone	pronoun		1	0
regards	noun		1	0
thinking	verb		1	0
out of order	adjective		1	0
she'd	verb		1	0
if	conjunction		1	0
rarely	adverb		1	0
aren't you			1	0
above	adverb		1	0
take off			1	0
twice	adverb		1	0
seated	verb		1	0
extraordinary	adjective		1	0
picking up	verb		1	0
far	adverb		1	0
bitter	adjective		1	0
when	conjunction		1	0
helpful	adjective		1	0
of mine			1	0
drums	noun		1	0
here	adverb		1	0
there hasn't been	verb		1	0
politely	adverb		1	0
makeup done	verb		1	0
out	preposition		1	0
necessary to			1	0
morocco	proper noun		1	0
ourselves	pronoun		1	0
progress	noun		1	0
get on			1	0
turn the lights on			1	0
opened	verb		1	0
with	preposition		1	0
during	preposition		1	0
possible to			1	0
unnecessary	adjective		1	0
by saturday			1	0
due to	adverb		1	0
fill out this form			1	0
mine	pronoun		1	0
afraid	adjective		1	0
last name			1	0
make it	verb		1	0
fallen asleep	verb		1	0
other	pronoun		1	0
been			1	0
scared of	adjective		1	0
can i borrow			1	0
can i get			1	0
away	adverb		1	0
special	adjective		1	0
even though	conjunction		1	0
sir	noun		1	0
do not			1	0
obviously	adverb		1	0
right	adjective		1	0
bother	verb		1	0
eighties	noun		1	0
see you tomorrow			1	0
specially	adverb		1	0
generally	adverb		1	0
most of	adjective		1	0
traditional	adjective		1	0
bored	adjective		1	0
architecture	noun		1	0
half-	adverb		1	0
news	noun		1	0
nervous	adjective		1	0
movie star			1	0
atmosphere	noun		1	0
official	adjective		1	0
quite	adverb		1	0
easily	adverb		1	0
repeat	verb		1	0
slept	verb		1	0
have a nice night			1	0
scared	verb		1	0
briefly	adverb		1	0
surprised	adjective		1	0
how much is			1	0
has been			1	0
any			1	0
high school			1	0
sold	verb		1	0
it depends on			1	0
underwear	noun		1	0
in jail			1	0
gold	adjective		1	0
the environment			1	0
culture	noun		1	0
call the police			1	0
medical	adjective		1	0
frequent	adjective		1	0
why don't			1	0
hardly	adverb		1	0
such	determiner		1	0
in secret			1	0
had better	verb		1	0
grew up			1	0
until	conjunction		1	0
next time			1	0
modern	adjective		1	0
stays	verb		1	0
built	verb		1	0
do	verb		1	0
horrible	adjective		1	0
go to the bathroom			1	0
car wash	noun		1	0
popcorn	noun		1	0
ahead	adverb		1	0
be over			1	0
foreign	adjective		1	0
can't	verb		1	0
divorced	verb		1	0
monthly	adjective		1	0
didn't	verb		1	0
may	verb		1	0
skin	noun		1	0
wanted	verb		1	0
looking for			1	0
fast food			1	0
aren't			1	0
total	adjective		1	0
yet			1	0
peru	proper noun		1	0
shocked	adjective		1	0
2017			1	0
immediate	adjective		1	0
in advance	adverb		1	0
they'd	verb		1	0
alright	adjective		1	0
east	noun		1	0
somebody	pronoun		1	0
except	preposition		1	0
around noon			1	0
roasted	adjective		1	0
swept	verb		1	0
just	adverb		1	0
'd better not	verb		1	0
never	adverb		1	0
necessary	adjective		1	0
sounds like			1	0
series	noun		1	0
supposed to	verb		1	0
pretty	adverb		1	0
nothing	pronoun		1	0
are you			1	0
sunshine	noun		1	0
would you mind if	verb		1	0
sent	verb		1	0
garbage	noun		1	0
believed	verb		1	0
previously	adverb		1	0
can	verb		1	0
ladies and gentlemen			1	0
did	verb		1	0
no way			1	0
worried	adjective		1	0
slowed down	verb		1	0
swim	noun		1	0
twenty-first			1	0
wasn't			1	0
less often	adverb		1	0
awesome	adjective		1	0
shouldn't			1	0
planned	adjective		1	0
get along			1	0
more often			1	0
use	noun		1	0
get married			1	0
out-of-date	adjective		1	0
everybody else			1	0
proud	adjective		1	0
unfair	adjective		1	0
he'd	verb		1	0
alive	adjective		1	0
known	adjective		1	0
generous	adjective		1	0
used to	adjective		1	0
before	adverb		1	0
sparkling water	noun		1	0
hey	interjection		1	0
drama	noun		1	0
wonderful	adjective		1	0
double	adjective		1	0
bought	verb		1	0
prepared	adjective		1	0
you've got to	verb		1	0
excellent	adjective		1	0
urgent	adjective		1	0
yoga	noun		1	0
out of work			1	0
broccoli	noun		1	0
nearly	adverb		1	0
a little			1	0
healthcare	noun		1	0
spoken	verb		1	0
checkout	noun		1	0
several	adjective		1	0
partly	adverb		1	0
snowboarding	noun		1	0
dirt	noun		1	0
down the street			1	0
weren't			1	0
turn off			1	0
can't	verb		1	0
i wouldn't have	verb		1	0
for sale			1	0
away	adverb		1	0
complicated	adjective		1	0
who			1	0
after	adverb		1	0
the internet			1	0
have			1	0
if not			1	0
myself	pronoun		1	0
