learnable	type	translation	authoritative	is_regex
familie	noun		1	0
beziehungen	noun		1	0
geschwister	noun		1	0
partner	noun		1	0
großeltern	noun		1	0
großmutter	noun		1	0
beziehung	noun		1	0
zucker	noun		1	0
zitrone	noun		1	0
kartoffel	noun		1	0
rezept	noun		1	0
obst	noun		1	0
eltern	noun		1	0
familien	noun		1	0
mutter	noun		1	0
sohn	noun		1	0
töchter	noun		1	0
brüder	noun		1	0
schreibt	verb		1	0
schlafe	verb		1	0
spielst	verb		1	0
hüte	noun		1	0
rennst	verb		1	0
diese	pronoun		1	0
jeder	determiner		1	0
alle	determiner		1	0
beiden	determiner		1	0
dieses	pronoun		1	0
manche	determiner		1	0
dieser	pronoun		1	0
welches	determiner		1	0
welche	determiner		1	0
unsere	pronoun		1	0
eure	pronoun		1	0
ihre	pronoun		1	0
euer	pronoun		1	0
sein	pronoun		1	0
alles	determiner		1	0
beide	determiner		1	0
trägst	verb		1	0
mäntel	noun		1	0
röcke	noun		1	0
jacke	noun		1	0
hemd	noun		1	0
mantel	noun		1	0
jacken	noun		1	0
leder	noun		1	0
schmuck	noun		1	0
hosen	noun		1	0
knopf	noun		1	0
tasche	noun		1	0
knöpfe	noun		1	0
kleidung	noun		1	0
kosmetik	noun		1	0
kleider	noun		1	0
kleid	noun		1	0
hemden	noun		1	0
rock	noun		1	0
schuhe	noun		1	0
trägt	verb		1	0
hut	noun		1	0
kennen	verb		1	0
gehe	verb		1	0
schreibe	verb		1	0
schläfst	verb		1	0
bringe	verb		1	0
verpassen	verb		1	0
renne	verb		1	0
rennt	verb		1	0
kenne	verb		1	0
geht	verb		1	0
waschen	verb		1	0
bringt	verb		1	0
beginne	verb		1	0
schläft	verb		1	0
schreiben	verb		1	0
sehe	verb		1	0
laufe	verb		1	0
mag	verb		1	0
lernt	verb		1	0
brauche	verb		1	0
lest	verb		1	0
beginnt	verb		1	0
reicht	verb		1	0
schwimmt	verb		1	0
spricht	verb		1	0
braucht	verb		1	0
lernst	verb		1	0
brauchen	verb		1	0
spielt	verb		1	0
bezahlst	verb		1	0
bezahlt	verb		1	0
spielen	verb		1	0
mögen	verb		1	0
laufen	verb		1	0
schlafen	verb		1	0
läuft	verb		1	0
schreibst	verb		1	0
bezahle	verb		1	0
sieht	verb		1	0
siehst	verb		1	0
hilfreich	adjective		1	0
orangen	noun		1	0
äpfel	noun		1	0
kartoffeln	noun		1	0
menschen	noun		1	0
bücher	noun		1	0
eier	noun		1	0
tiere	noun		1	0
zeitungen	noun		1	0
katzen	noun		1	0
hunde	noun		1	0
tomaten	noun		1	0
fische	noun		1	0
haustier	noun		1	0
biene	noun		1	0
vogel	noun		1	0
pferd	noun		1	0
maus	noun		1	0
suppe	noun		1	0
hähnchen	noun		1	0
bier	noun		1	0
speisekarte	noun		1	0
vegetarier	noun		1	0
wein	noun		1	0
fleisch	noun		1	0
salz	noun		1	0
apfelsaft	noun		1	0
erdbeere	noun		1	0
tomate	noun		1	0
saft	noun		1	0
menü	noun		1	0
orange	noun		1	0
orangensaft	noun		1	0
ei	noun		1	0
nudeln	noun		1	0
käse	noun		1	0
gemüse	noun		1	0
abendessen	noun		1	0
schokolade	noun		1	0
tee	noun		1	0
reis	noun		1	0
kaffee	noun		1	0
mittagessen	noun		1	0
insekt	noun		1	0
hund	noun		1	0
katze	noun		1	0
fliege	noun		1	0
bär	noun		1	0
kuh	noun		1	0
tier	noun		1	0
ente	noun		1	0
entschuldigung	noun		1	0
normalen	adjective		1	0
möglichen	adjective		1	0
weniger	adverb		1	0
wesentlich	adjective		1	0
öffentlichen	adjective		1	0
gerne	adverb		1	0
ob	conjunction		1	0
eher	adverb		1	0
sonst	adverb		1	0
lange	adjective		1	0
zusätzliche	adjective		1	0
mir	pronoun		1	0
ohne	preposition		1	0
persönlichen	adjective		1	0
gelb	adjective		1	0
meiner	pronoun		1	0
kinder	noun		1	0
vorbei	adverb		1	0
schwarz	adjective		1	0
außen	adverb		1	0
jugendliche	adjective		1	0
letzter	adjective		1	0
soziales	adjective		1	0
hohe	adjective		1	0
deswegen	adverb		1	0
sogar	adverb		1	0
günstige	adjective		1	0
wichtige	adjective		1	0
komplett	adjective		1	0
größten	adjective		1	0
individuellen	adjective		1	0
ähnlich	adjective		1	0
anders	adverb		1	0
voraus	adverb		1	0
uns	pronoun		1	0
sozialen	adjective		1	0
voller	adjective		1	0
jungen	adjective		1	0
nie	adverb		1	0
verfügbaren	adjective		1	0
von	preposition		1	0
buch	noun		1	0
sehr	adverb		1	0
bereit	adjective		1	0
des	determiner		1	0
alte	adjective		1	0
gleichen	adjective		1	0
offenen	adjective		1	0
gegenüber	preposition		1	0
wichtigsten	adjective		1	0
sofort	adverb		1	0
überhaupt	adverb		1	0
fast	adverb		1	0
offene	adjective		1	0
aufs	preposition		1	0
einfachen	adjective		1	0
vielleicht	adverb		1	0
völlig	adjective		1	0
ähnlichen	adjective		1	0
apfel	noun		1	0
jährlich	adjective		1	0
durch	preposition		1	0
auf	preposition		1	0
aktuelle	adjective		1	0
schöner	adjective		1	0
starken	adjective		1	0
dass	conjunction		1	0
gewöhnlich	adjective		1	0
keine	determiner		1	0
weg	adverb		1	0
allein	adverb		1	0
außerdem	adverb		1	0
um	preposition		1	0
täglich	adjective		1	0
mehr	determiner		1	0
schon	adverb		1	0
kind	noun		1	0
hierher	adverb		1	0
darum	adverb		1	0
durchaus	adverb		1	0
witzig	adjective		1	0
bisschen	determiner		1	0
bevor	conjunction		1	0
gesamte	adjective		1	0
länger	adjective		1	0
unterwegs	adverb		1	0
danach	adverb		1	0
irgendwie	adverb		1	0
wasser	noun		1	0
neue	adjective		1	0
ziemlich	adverb		1	0
kaputt	adjective		1	0
müde	adjective		1	0
soziale	adjective		1	0
möglichst	adverb		1	0
wichtiger	adjective		1	0
eigenen	adjective		1	0
hierzu	adverb		1	0
frau	noun		1	0
öffentliche	adjective		1	0
morgen	adverb		1	0
externer	adjective		1	0
deshalb	adverb		1	0
ihr	pronoun		1	0
zweite	adjective		1	0
daran	adverb		1	0
allerdings	adverb		1	0
während	preposition		1	0
meinem	pronoun		1	0
innen	adverb		1	0
begeistert	adjective		1	0
deutlich	adjective		1	0
persönliche	adjective		1	0
falsch	adjective		1	0
gratis	adverb		1	0
individuelle	adjective		1	0
häufig	adjective		1	0
darauf	adverb		1	0
bisher	adverb		1	0
bald	adverb		1	0
hingegen	adverb		1	0
fernsehen	verb		1	0
wertvoll	adjective		1	0
vergangenen	adjective		1	0
meist	adverb		1	0
ins	preposition		1	0
langsamer	adjective		1	0
höher	adjective		1	0
automatisch	adjective		1	0
je	adverb		1	0
wirklich	adjective		1	0
einzige	adjective		1	0
extrem	adjective		1	0
ausgezeichnet	adjective		1	0
ums	preposition		1	0
denn	adverb		1	0
ganz	adverb		1	0
zeitung	noun		1	0
also	adverb		1	0
einmal	adverb		1	0
vom	preposition		1	0
echt	adjective		1	0
für	preposition		1	0
groß	adjective		1	0
weiterer	adjective		1	0
junge	noun		1	0
kleiner	adjective		1	0
extra			1	0
selten	adjective		1	0
gestern	adverb		1	0
genauso	adverb		1	0
seit	preposition		1	0
zufrieden	adjective		1	0
frauen	noun		1	0
ihnen	pronoun		1	0
soweit	adverb		1	0
wohl	adverb		1	0
im	preposition		1	0
zufälliger	adjective		1	0
dadurch	adverb		1	0
letzten	adjective		1	0
allgemein	adjective		1	0
höhere	adjective		1	0
offen	adjective		1	0
tun	verb		1	0
nächsten	adjective		1	0
spätestens	adverb		1	0
wieder	adverb		1	0
besser	adjective		1	0
da	adverb		1	0
tatsächlich	adjective		1	0
inzwischen	adverb		1	0
verpflichtet	adjective		1	0
deutschen	adjective		1	0
hinten	adverb		1	0
jederzeit	adverb		1	0
mann	noun		1	0
öffentliches	adjective		1	0
modernen	adjective		1	0
männer	noun		1	0
endlich	adverb		1	0
privaten	adjective		1	0
neuen	adjective		1	0
vorne	adverb		1	0
besonders	adverb		1	0
gelber	adjective		1	0
dir	pronoun		1	0
größer	adjective		1	0
kostenlose	adjective		1	0
verantwortlich	adjective		1	0
passenden	adjective		1	0
interessante	adjective		1	0
kostenlosen	adjective		1	0
kein	determiner		1	0
beliebt	adjective		1	0
zweiten	adjective		1	0
telefonieren	verb		1	0
europäischen	adjective		1	0
mehr	adverb		1	0
her	adverb		1	0
zugleich	adverb		1	0
privat	adjective		1	0
drin	adverb		1	0
meinen	pronoun		1	0
lernen	verb		1	0
wesentlichen	adjective		1	0
private	adjective		1	0
internationalen	adjective		1	0
gehen	verb		1	0
schönen	adjective		1	0
somit	adverb		1	0
hinzu	adverb		1	0
neuem	adjective		1	0
unten	adverb		1	0
überall	adverb		1	0
ebenfalls	adverb		1	0
jetzt	adverb		1	0
super	adjective		1	0
etwa	adverb		1	0
selbst	adverb		1	0
plötzlich	adjective		1	0
raus	adverb		1	0
als	conjunction		1	0
regional	adjective		1	0
sichtbar	adjective		1	0
nochmals	adverb		1	0
dafür	adverb		1	0
heutigen	adjective		1	0
derzeit	adverb		1	0
relativ	adjective		1	0
lesen	verb		1	0
oft	adverb		1	0
ansonsten	adverb		1	0
sowohl	conjunction		1	0
entstehen	verb		1	0
besonderen	adjective		1	0
freien	adjective		1	0
gleiche	adjective		1	0
zumindest	adverb		1	0
schwimmen	verb		1	0
wenigstens	adverb		1	0
hiermit	adverb		1	0
ruhig	adjective		1	0
knapp	adjective		1	0
eigentlich	adverb		1	0
insbesondere	adverb		1	0
jungen	noun		1	0
verschiedenen	adjective		1	0
rechts	adverb		1	0
übrigen	adjective		1	0
oben	adverb		1	0
technischen	adjective		1	0
dessen			1	0
davon	adverb		1	0
detaillierte	adjective		1	0
keinen	determiner		1	0
einschließlich	preposition		1	0
vorher	adverb		1	0
darüber	adverb		1	0
linken	adjective		1	0
daher	adverb		1	0
nächster	adjective		1	0
so	adverb		1	0
hoher	adjective		1	0
weder	conjunction		1	0
egal	adjective		1	0
weiterhin	adverb		1	0
dabei	adverb		1	0
dazu	adverb		1	0
notwendig	adjective		1	0
eindeutig	adjective		1	0
nahe	adjective		1	0
neues	adjective		1	0
ehemaligen	adjective		1	0
falls	conjunction		1	0
externe	adjective		1	0
zusammen	adverb		1	0
zusätzlichen	adjective		1	0
jedoch	adverb		1	0
stärker	adjective		1	0
nun	adverb		1	0
zuvor	adverb		1	0
übrigens	adverb		1	0
neuesten	adjective		1	0
soeben	adverb		1	0
langen	adjective		1	0
aktiv	adjective		1	0
jung	adjective		1	0
hinaus	adverb		1	0
bekannten	adjective		1	0
höheren	adjective		1	0
gegen	preposition		1	0
krank	adjective		1	0
noch	adverb		1	0
mal	adverb		1	0
links	adverb		1	0
keiner	determiner		1	0
fit	adjective		1	0
eigene	adjective		1	0
weiteres	adjective		1	0
sinnvoll	adjective		1	0
sondern	conjunction		1	0
immer	adverb		1	0
zurück	adverb		1	0
jugendlichen	adjective		1	0
richtige	adjective		1	0
weitere	adjective		1	0
abhängig	adjective		1	0
eigener	adjective		1	0
verfügbar	adjective		1	0
niemals	adverb		1	0
einfache	adjective		1	0
lese	verb		1	0
natürlich	adverb		1	0
jedenfalls	adverb		1	0
größte	adjective		1	0
ihm	pronoun		1	0
mindestens	adverb		1	0
zuletzt	adverb		1	0
unabhängig	adjective		1	0
zuerst	adverb		1	0
zuständig	adjective		1	0
dennoch	adverb		1	0
speziellen	adjective		1	0
kürzlich	adjective		1	0
nächste	adjective		1	0
gesamten	adjective		1	0
manchmal	adverb		1	0
selber	adverb		1	0
original	adjective		1	0
trotzdem	adverb		1	0
damals	adverb		1	0
starke	adjective		1	0
nur	adverb		1	0
leicht	adjective		1	0
schließlich	adverb		1	0
unheimlich	adjective		1	0
höchste	adjective		1	0
keinerlei	determiner		1	0
persönlich	adjective		1	0
klein	adjective		1	0
unterschiedliche	adjective		1	0
unbekannt	adjective		1	0
einzelnen	adjective		1	0
lange	adverb		1	0
passende	adjective		1	0
gemeinsame	adjective		1	0
komplette	adjective		1	0
alten	adjective		1	0
ganzen	adjective		1	0
leichter	adjective		1	0
mittlerweile	adverb		1	0
herzlich	adjective		1	0
alleine	adverb		1	0
liest	verb		1	0
ehemalige	adjective		1	0
kaum	adverb		1	0
blau	adjective		1	0
verschiedene	adjective		1	0
aktive	adjective		1	0
internationale	adjective		1	0
zuständigen	adjective		1	0
damit	adverb		1	0
hohen	adjective		1	0
wichtigen	adjective		1	0
individuell	adjective		1	0
grün	adjective		1	0
bereits	adverb		1	0
heute	adverb		1	0
eigenes	adjective		1	0
schöne	adjective		1	0
erneut	adjective		1	0
rot	adjective		1	0
dort	adverb		1	0
wert	adjective		1	0
meistens	adverb		1	0
international	adjective		1	0
politischen	adjective		1	0
notwendigen	adjective		1	0
dran	adverb		1	0
die	determiner		1	0
ein	determiner		1	0
schwach	adjective		1	0
gute nacht			1	0
guten tag			1	0
mir geht's gut			1	0
wie geht's			1	0
gern geschehen			1	0
buch	noun		1	0
denken	verb		1	0
zeigt	verb		1	0
schlaft	verb		1	0
lerne	verb		1	0
lecker	adjective		1	0
leider	adverb		1	0
schön			1	0
guten abend			1	0
in ordnung			1	0
bis später			1	0
guten morgen			1	0
einverstanden	adjective		1	0
hübsch	adjective		1	0
bringen	verb		1	0
gleich	adjective		1	0
traurig	adjective		1	0
lustig	adjective		1	0
weit	adjective		1	0
hässlich	adjective		1	0
tief	adjective		1	0
lang	adjective		1	0
laut	adjective		1	0
leise	adjective		1	0
frisch	adjective		1	0
warm	adjective		1	0
taschen	noun		1	0
machen	verb		1	0
sagen	verb		1	0
denkt	verb		1	0
sauber	adjective		1	0
schmutzig	adjective		1	0
bringst	verb		1	0
ring	noun		1	0
schuh	noun		1	0
rennen	verb		1	0
höre	verb		1	0
denke	verb		1	0
schwimmst	verb		1	0
oma	noun		1	0
opa	noun		1	0
mama	noun		1	0
viel	determiner		1	0
unserer	pronoun		1	0
feuer	noun		1	0
leben	verb		1	0
fallen	verb		1	0
lebe	verb		1	0
himmel	noun		1	0
stern	noun		1	0
sonne	noun		1	0
sterne	noun		1	0
fällt	verb		1	0
will	verb		1	0
kennst	verb		1	0
wasche	verb		1	0
gibt	verb		1	0
wäschst	verb		1	0
brauchen	verb		1	0
sagt	verb		1	0
zeige	verb		1	0
reicht	verb		1	0
sage	verb		1	0
waschen	verb		1	0
passt	verb		1	0
ringe	noun		1	0
strumpfhose	noun		1	0
strumpfhosen	noun		1	0
ihre	pronoun		1	0
eure	pronoun		1	0
euren	pronoun		1	0
sein	pronoun		1	0
großmutter	noun		1	0
enkelin	noun		1	0
großvater	noun		1	0
familien	noun		1	0
vater	noun		1	0
bruder	noun		1	0
töchter	noun		1	0
schwestern	noun		1	0
schwester	noun		1	0
sohnes	noun		1	0
tochter	noun		1	0
meer	noun		1	0
luft	noun		1	0
blume	noun		1	0
mond	noun		1	0
wind	noun		1	0
berg	noun		1	0
erde	noun		1	0
bäume	noun		1	0
baum	noun		1	0
pullover	noun		1	0
bluse	noun		1	0
socke	noun		1	0
hosen	noun		1	0
kennen	verb		1	0
beginnen	verb		1	0
fährt	verb		1	0
kennt	verb		1	0
denkst	verb		1	0
fahre	verb		1	0
schwimmt	verb		1	0
hört	verb		1	0
hören	verb		1	0
laufen	verb		1	0
spielen	verb		1	0
mache	verb		1	0
wollen	verb		1	0
macht	verb		1	0
nudel	noun		1	0
jede	determiner		1	0
sprecht	verb		1	0
kühe	noun		1	0
tomaten	noun		1	0
insekten	noun		1	0
menschen	noun		1	0
äpfel	noun		1	0
hund	noun		1	0
käfer	noun		1	0
pferd	noun		1	0
schweine	noun		1	0
kuchen	noun		1	0
suppe	noun		1	0
wurst	noun		1	0
öl	noun		1	0
orangensaft	noun		1	0
kaffee	noun		1	0
eis	noun		1	0
bananen	noun		1	0
essen	noun		1	0
kommen	verb		1	0
komme	verb		1	0
verstehe	verb		1	0
verstehst	verb		1	0
verstehen	verb		1	0
sprichst	verb		1	0
spreche	verb		1	0
versteht	verb		1	0
sprechen	verb		1	0
französisch	noun		1	0
kommt	verb		1	0
heiße	verb		1	0
deutschland	proper noun		1	0
karl	proper noun		1	0
heißt	verb		1	0
wasser	noun		1	0
schönes	adjective		1	0
rein	adverb		1	0
geradeaus	adverb		1	0
woher	adverb		1	0
achtundzwanzig	numeral		1	0
billig	adjective		1	0
einfacher	adjective		1	0
vierundzwanzig	numeral		1	0
dick	adjective		1	0
wovon	adverb		1	0
null	numeral		1	0
nett	adjective		1	0
dreizehn	numeral		1	0
der	determiner		1	0
drüben	adverb		1	0
spät	adjective		1	0
hart	adjective		1	0
gefährlich	adjective		1	0
korrupt	adjective		1	0
achtzig	numeral		1	0
denn	conjunction		1	0
glas	noun		1	0
drinnen	adverb		1	0
neunzig	numeral		1	0
gar	adverb		1	0
wem	pronoun		1	0
halb	adjective		1	0
wie viel			1	0
englisch	noun		1	0
hin	adverb		1	0
wessen	pronoun		1	0
gerade	adverb		1	0
siebzig	numeral		1	0
europäisch	adjective		1	0
wunderschön	adjective		1	0
vierzehn	numeral		1	0
dreiundzwanzig	numeral		1	0
schlimm	adjective		1	0
stolz	adjective		1	0
kühl	adjective		1	0
nass	adjective		1	0
total	adjective		1	0
elf	numeral		1	0
ledig	adjective		1	0
ungerade	adjective		1	0
bäckerin	noun		1	0
plus	adverb		1	0
weh	verb		1	0
bunt	adjective		1	0
zwanzig	numeral		1	0
sechzig	numeral		1	0
zweiunddreißig	numeral		1	0
nichts an			1	0
dem			1	0
nebenan	adverb		1	0
fünfzig	numeral		1	0
achtzehn	numeral		1	0
hell	adjective		1	0
schneit	verb		1	0
harmlos	adjective		1	0
heiß	adjective		1	0
hinduismus	noun		1	0
verrückt	adjective		1	0
reich	adjective		1	0
dumm	adjective		1	0
minus	preposition		1	0
vierzig	numeral		1	0
siebzehn	numeral		1	0
gott und die welt			1	0
glücklich	adjective		1	0
neunzehn	numeral		1	0
schwanger	adjective		1	0
irgendein	determiner		1	0
scheint	verb		1	0
seltsam	adjective		1	0
leer	adjective		1	0
komisch	adjective		1	0
arm	adjective		1	0
sein	verb		1	0
irgendwann	adverb		1	0
schlau	adjective		1	0
dünn	adjective		1	0
unmöglich	adjective		1	0
ehrlich	adjective		1	0
bekannt	adjective		1	0
wen	pronoun		1	0
wenig	determiner		1	0
tausend	numeral		1	0
später	adjective		1	0
früher	adjective		1	0
weich	adjective		1	0
das macht nichts			1	0
die			1	0
irgendwo	adverb		1	0
hundertdreiundzwanzig	numeral		1	0
irgendjemand	determiner		1	0
pink	adjective		1	0
grau	adjective		1	0
magisch	adjective		1	0
ach so			1	0
wie viele			1	0
der			1	0
noch nicht			1	0
heilig	adjective		1	0
zweiundvierzig	numeral		1	0
dreißig	numeral		1	0
mächtiger	adjective		1	0
naja	interjection		1	0
tapfer	adjective		1	0
passiert	adjective		1	0
unglaublich	adjective		1	0
zu	adverb		1	0
weil	conjunction		1	0
herein	adverb		1	0
viertel	verb		1	0
geschehen	verb		1	0
sechzehn	numeral		1	0
nicht mehr			1	0
wahr	adjective		1	0
draußen	adverb		1	0
übrig	adjective		1	0
zweiundachtzig	numeral		1	0
großartig	adjective		1	0
normalerweise	adverb		1	0
herunter	adverb		1	0
freundlich	adjective		1	0
satt	adjective		1	0
irgendwer	determiner		1	0
verheiratet	adjective		1	0
junge	adjective		1	0
denen			1	0
beschäftigt	adjective		1	0
wer	pronoun		1	0
hundert	numeral		1	0
ziffer	noun		1	0
woran	adverb		1	0
das			1	0
wunderbar	adjective		1	0
unsichtbar	adjective		1	0
den			1	0
scharf	adjective		1	0
während	conjunction		1	0
herum	adverb		1	0
trocken	adjective		1	0
regnet	verb		1	0
zehnte	adjective		1	0
fünfzehn	numeral		1	0
einundzwanzig	numeral		1	0
geschieden	adjective		1	0
nachts	adverb		1	0
deren			1	0
heraus	adverb		1	0
wöchentlich	adjective		1	0
dunkel	adjective		1	0
einkaufen	verb		1	0
lieber	adjective		1	0
gleich	adverb		1	0
langweilig	adjective		1	0
desto	conjunction		1	0
monatlich	adjective		1	0
genug	adverb		1	0
gerade	adjective		1	0
braun	adjective		1	0
singst	verb		1	0
oft	adjective		1	0
wetter	noun		1	0
arbeit	noun		1	0
singt	verb		1	0
heute morgen			1	0
deutsch	noun		1	0
tag	noun		1	0
surfe	verb		1	0
deutschland	proper noun		1	0
deine			1	0
katze	noun		1	0
pizza	noun		1	0
frühstückt	verb		1	0
frühstückst	verb		1	0
cool	adjective		1	0
stressig	adjective		1	0
frühstücke	verb		1	0
joggst	verb		1	0
jeden	adjective		1	0
französisch	noun		1	0
schwedisch	noun		1	0
meine	determiner		1	0
sein	determiner		1	0
türkisch	noun		1	0
wirklich	adverb		1	0
sehr	adverb		1	0
polnisch	noun		1	0
vater	noun		1	0
mutter	noun		1	0
englisch	noun		1	0
freund	noun		1	0
tochter	noun		1	0
tante	noun		1	0
onkel	noun		1	0
deine	determiner		1	0
fisch	noun		1	0
liebst	verb		1	0
liebt	verb		1	0
partnerin	noun		1	0
oma	noun		1	0
oh	interjection		1	0
kellnerin	noun		1	0
schnecke	noun		1	0
wie viel			1	0
frau	noun		1	0
es	pronoun		1	0
kostet	verb		1	0
neblig	adjective		1	0
herr	noun		1	0
regenschirm	noun		1	0
schal	noun		1	0
entschuldigung	interjection		1	0
marktplatz	noun		1	0
brot	noun		1	0
dollar	noun		1	0
kilo	noun		1	0
käse	noun		1	0
bitte	interjection		1	0
gern geschehen			1	0
kaffee	noun		1	0
sind	verb		1	0
anwältin	noun		1	0
professorin	noun		1	0
russland	proper noun		1	0
freut mich			1	0
sprechen	verb		1	0
in der nähe			1	0
supermarkt	noun		1	0
klein	adjective		1	0
bahnhof	noun		1	0
restaurant	noun		1	0
park	noun		1	0
alt	adjective		1	0
hotel	noun		1	0
elegant	adjective		1	0
universität	noun		1	0
kino	noun		1	0
schwimme	verb		1	0
kochst	verb		1	0
male	verb		1	0
bruder	noun		1	0
schach	noun		1	0
eule	noun		1	0
klavier	noun		1	0
malst	verb		1	0
mann	noun		1	0
arzt	noun		1	0
kellner	noun		1	0
schauspieler	noun		1	0
lehrerin	noun		1	0
lehrer	noun		1	0
schwester	noun		1	0
dein			1	0
professor	noun		1	0
beruf	noun		1	0
frankreich	proper noun		1	0
wien	proper noun		1	0
münchen	noun		1	0
aufregend	adjective		1	0
kanada	proper noun		1	0
amerika	proper noun		1	0
schnitzel	noun		1	0
sandwich	noun		1	0
speisekarte	noun		1	0
tee	noun		1	0
ei	noun		1	0
essen	noun		1	0
bis später			1	0
auf wiedersehen			1	0
bis bald			1	0
wie geht's			1	0
es tut mir leid			1	0
kein problem			1	0
guten morgen			1	0
sohn	noun		1	0
groß	adjective		1	0
elefant	noun		1	0
klug	adjective		1	0
maus	noun		1	0
hund	noun		1	0
bier	noun		1	0
milch	noun		1	0
wasser	noun		1	0
wein	noun		1	0
orangen	noun		1	0
kartoffeln	noun		1	0
döner	noun		1	0
lebst	verb		1	0
leben	verb		1	0
anwalt	noun		1	0
geldautomat	noun		1	0
apotheke	noun		1	0
markt	noun		1	0
malt	verb		1	0
wie ist es			1	0
stadt	noun		1	0
österreich	proper noun		1	0
mineralwasser	noun		1	0
wurst	noun		1	0
salz	noun		1	0
ok			1	0
prost			1	0
guten abend			1	0
junge	noun		1	0
es geht			1	0
guten tag			1	0
bäckerei	noun		1	0
