learnable	type	translation	authoritative	is_regex
kívánok			1	0
épületek			1	0
bíró			1	0
mindenhonnan			1	0
kilenc			1	0
hetedik			1	0
tehát			1	0
ismerlek			1	0
századik			1	0
között			1	0
rosszul			1	0
már			1	0
tizedik			1	0
minket			1	0
annál			1	0
repülőterek			1	0
hátra			1	0
felett			1	0
fel			1	0
fa			1	0
azoknál			1	0
repül			1	0
amikor			1	0
férfi			1	0
köré			1	0
nekem			1	0
katihoz			1	0
éva			1	0
azokhoz			1	0
tíz			1	0
nagy			1	0
velük			1	0
író			1	0
negyedik			1	0
szeretlek			1	0
ezekből			1	0
alacsonyak			1	0
busz			1	0
víznél			1	0
diák			1	0
dél			1	0
le			1	0
mit			1	0
mellett			1	0
hova			1	0
olyanok			1	0
szépen			1	0
van			1	0
ablak			1	0
város			1	0
diákok			1	0
házat			1	0
vízben			1	0
riporterek			1	0
kiknek			1	0
művésznők			1	0
otthon			1	0
rendőr			1	0
ebből			1	0
körül			1	0
katitól			1	0
igen			1	0
mögött			1	0
évához			1	0
kilencvenedik			1	0
közül			1	0
azon			1	0
étterem			1	0
vársz			1	0
csinálok			1	0
várok			1	0
sétál			1	0
vár			1	0
sétálsz			1	0
állsz			1	0
áll			1	0
sétálok			1	0
állok			1	0
csinál			1	0
vagy			1	0
vagyok			1	0
van			1	0
