learnable	type	translation	authoritative	is_regex
папы			1	0
рис			1	0
девочки			1	0
лошади			1	0
мужчины			1	0
ешь			1	0
них			1	0
собаки			1	0
масло			1	0
яблоко			1	0
курица			1	0
утки			1	0
собаки			1	0
городе			1	0
птицы			1	0
мухи			1	0
медведи			1	0
кровать			1	0
месте			1	0
далеко			1	0
папа			1	0
тарелке			1	0
работе			1	0
женщина			1	0
стол			1	0
или			1	0
тетради			1	0
полотенце			1	0
полотенца			1	0
мужчины			1	0
женщины			1	0
озёра			1	0
отлично			1	0
алло			1	0
здравствуйте			1	0
спасибо			1	0
извини			1	0
чернов			1	0
ивановна			1	0
вы			1	0
иванович			1	0
благодарю			1	0
здравствуй			1	0
сказать			1	0
велосипед			1	0
мальчик			1	0
девочка			1	0
кофе			1	0
пьёшь			1	0
добрый			1	0
спокойной			1	0
свидания			1	0
ночи			1	0
площадь			1	0
дела			1	0
скорого			1	0
вечер			1	0
доброе			1	0
мама			1	0
метро			1	0
утро			1	0
до			1	0
пока			1	0
дом			1	0
мужчина			1	0
наше			1	0
кафе			1	0
рюкзак			1	0
багаж			1	0
медик			1	0
свитер			1	0
гитара			1	0
цирк			1	0
мотор			1	0
слишком			1	0
шесть			1	0
него			1	0
сколько			1	0
сока			1	0
две			1	0
семь			1	0
карандаш			1	0
восемь			1	0
тринадцать			1	0
пять			1	0
находится			1	0
живёт			1	0
европе			1	0
хочу			1	0
ходить			1	0
совсем			1	0
неё			1	0
потому			1	0
женщины			1	0
хожу			1	0
школьном			1	0
западная			1	0
комнате			1	0
приготовить			1	0
ходил			1	0
двери			1	0
готовить			1	0
ходила			1	0
устали			1	0
стоять			1	0
было			1	0
около			1	0
говорила			1	0
шумно			1	0
стояла			1	0
никогда			1	0
любят			1	0
но			1	0
пианино			1	0
кажется			1	0
надо			1	0
серые			1	0
дайте			1	0
день			1	0
большие			1	0
серая			1	0
красивая			1	0
большую			1	0
короткая			1	0
час			1	0
интересная			1	0
чёрный			1	0
помыть			1	0
белую			1	0
синюю			1	0
целый			1	0
лучше			1	0
делает			1	0
ничего			1	0
иногда			1	0
тихий			1	0
видишь			1	0
улице			1	0
грязно			1	0
девять			1	0
плюс			1	0
будет			1	0
лет			1	0
одна			1	0
ему			1	0
минут			1	0
из			1	0
два			1	0
был			1	0
двадцать			1	0
начале			1	0
часов			1	0
всегда			1	0
снова			1	0
редко			1	0
отдыхает			1	0
работать			1	0
идёт			1	0
куда			1	0
домой			1	0
людей			1	0
живу			1	0
без			1	0
русски			1	0
справа			1	0
от			1	0
немецки			1	0
говорю			1	0
слева			1	0
хорошая			1	0
впереди			1	0
думаю			1	0
за			1	0
идут			1	0
чьё			1	0
чья			1	0
нём			1	0
чём			1	0
для			1	0
мыши			1	0
думаешь			1	0
чьи			1	0
чей			1	0
когда			1	0
кого			1	0
собака			1	0
знаете			1	0
как			1	0
пока			1	0
скажите			1	0
пьют			1	0
готовит			1	0
умеет			1	0
любит			1	0
хотя			1	0
яблока			1	0
зато			1	0
понимает			1	0
старший			1	0
тоже			1	0
тихая			1	0
так			1	0
сварить			1	0
мальчика			1	0
знать			1	0
умеешь			1	0
завтракать			1	0
можно			1	0
любишь			1	0
умею			1	0
готовите			1	0
утку			1	0
любите			1	0
готовят			1	0
идёшь			1	0
думаете			1	0
готовим			1	0
понимаешь			1	0
готовишь			1	0
завтрак			1	0
суши			1	0
видят			1	0
курицу			1	0
борщ			1	0
зовут			1	0
новую			1	0
долго			1	0
покажу			1	0
лежу			1	0
сплю			1	0
днём			1	0
туда			1	0
директора			1	0
окна			1	0
нужен			1	0
нарезать			1	0
учителя			1	0
нужны			1	0
школам			1	0
писателю			1	0
кому			1	0
нравятся			1	0
идём			1	0
мальчику			1	0
пора			1	0
нужно			1	0
улице			1	0
кошке			1	0
жить			1	0
по			1	0
хорошие			1	0
этому			1	0
думала			1	0
идти			1	0
кстати			1	0
через			1	0
гораздо			1	0
завтра			1	0
более			1	0
платье			1	0
вкусный			1	0
только			1	0
чем			1	0
младший			1	0
скучный			1	0
сорок			1	0
тридцать			1	0
пальто			1	0
четыре			1	0
человек			1	0
за			1	0
сдачи			1	0
длинную			1	0
твоего			1	0
моего			1	0
интересные			1	0
плохой			1	0
хотят			1	0
учится			1	0
цел			1	0
плохую			1	0
серый			1	0
плохие			1	0
нового			1	0
один			1	0
живут			1	0
вдвоём			1	0
сегодня			1	0
кто			1	0
со			1	0
громкая			1	0
скоро			1	0
моей			1	0
вовремя			1	0
сестры			1	0
сквозь			1	0
за			1	0
пить			1	0
утром			1	0
ставить			1	0
смотреть			1	0
после			1	0
если			1	0
новая			1	0
кино			1	0
работал			1	0
чаще			1	0
прямо			1	0
то			1	0
скорее всего			1	0
мало			1	0
в виду			1	0
можно			1	0
так как			1	0
таких			1	0
похоже			1	0
маленький			1	0
риса			1	0
теплее			1	0
пицца			1	0
прямо			1	0
вверх ногами			1	0
назад			1	0
быть			1	0
была			1	0
трудно			1	0
сначала			1	0
воды			1	0
пусть			1	0
напечатайте			1	0
нигде			1	0
время			1	0
следующий			1	0
семнадцать			1	0
были			1	0
назад			1	0
твои			1	0
когда-нибудь			1	0
нашей			1	0
значит			1	0
близко			1	0
рядом			1	0
откуда			1	0
тепло			1	0
ей			1	0
часа			1	0
послезавтра			1	0
поздно			1	0
карандаша			1	0
десять			1	0
мамой			1	0
вдруг			1	0
хорошей			1	0
добро пожаловать			1	0
устал			1	0
учусь			1	0
простое			1	0
ясно			1	0
жарко			1	0
всем			1	0
стыдно			1	0
ничего			1	0
хорошее			1	0
как раз			1	0
братья			1	0
свою			1	0
ребёнка			1	0
тарелок			1	0
своих			1	0
уходя			1	0
не подумав			1	0
с собой			1	0
судя по			1	0
сделав			1	0
раздевшись			1	0
одевшись			1	0
написав			1	0
посмотрев			1	0
гуляя			1	0
нашего			1	0
зная			1	0
читая			1	0
понимая			1	0
думая			1	0
давно			1	0
вон			1	0
твоей			1	0
только что			1	0
актёр			1	0
видим			1	0
друзья			1	0
вместо			1	0
замуж			1	0
по словам			1	0
против			1	0
этой			1	0
на			1	0
вместе			1	0
хуже			1	0
маленькое			1	0
видите			1	0
интересный			1	0
пятнадцать			1	0
большое			1	0
девочек			1	0
к сожалению			1	0
сюда			1	0
даже			1	0
до сих пор			1	0
между			1	0
вокруг			1	0
молекулы			1	0
молекул			1	0
друг другу			1	0
холоднее			1	0
пюре			1	0
сразу			1	0
с молоком			1	0
хотите			1	0
про			1	0
читал			1	0
думал			1	0
враг			1	0
опять			1	0
да здравствует			1	0
читаю			1	0
моим			1	0
со временем			1	0
при			1	0
данным			1	0
сайте			1	0
одно			1	0
говорил			1	0
некогда			1	0
и так			1	0
говорить			1	0
около			1	0
из-за			1	0
все			1	0
хочется			1	0
негде			1	0
некуда			1	0
незачем			1	0
подожди			1	0
ведь			1	0
блин			1	0
так что			1	0
вообще-то			1	0
всё равно			1	0
ужасно			1	0
чуть не			1	0
куда			1	0
конечно			1	0
ага			1	0
устала			1	0
нету			1	0
просто			1	0
хватит			1	0
по-вашему			1	0
во-первых			1	0
по-твоему			1	0
в-третьих			1	0
во-вторых			1	0
должен			1	0
характер			1	0
кем			1	0
там же			1	0
шириной			1	0
несмотря на			1	0
за			1	0
рано			1	0
прохладно			1	0
тогда			1	0
рад			1	0
стоит			1	0
девочкой			1	0
окном			1	0
своим			1	0
человеком			1	0
братом			1	0
иду			1	0
словарём			1	0
сестрой			1	0
бутылки			1	0
бесплатные			1	0
выстрелил			1	0
заброшенную			1	0
виновна			1	0
убийстве			1	0
по мнению			1	0
вашего			1	0
шестнадцать			1	0
убил			1	0
убить			1	0
убили			1	0
весом			1	0
стоял			1	0
длиной			1	0
почти			1	0
едите			1	0
так же			1	0
туда же			1	0
тогда же			1	0
имя			1	0
шоссе			1	0
через			1	0
мимо			1	0
пешком			1	0
читаешь			1	0
короткий			1	0
найти			1	0
мальчикам			1	0
синей			1	0
плохая			1	0
праздником			1	0
вилкой			1	0
поздравляю			1	0
с новым годом			1	0
ручкой			1	0
имена			1	0
девочках			1	0
девочкам			1	0
человеку			1	0
ищу			1	0
побольше			1	0
поменьше			1	0
брюки			1	0
обедать			1	0
жила			1	0
смотрел			1	0
маленькие			1	0
новой			1	0
хорошего			1	0
зелёный			1	0
сыновья			1	0
минус			1	0
соседи			1	0
отец			1	0
мать			1	0
родителей			1	0
кошек			1	0
девятнадцать			1	0
собак			1	0
восемнадцать			1	0
пятьдесят			1	0
четырнадцать			1	0
открыто			1	0
открыта			1	0
готовлю			1	0
главой			1	0
живёшь			1	0
любим			1	0
идёте			1	0
ночью			1	0
позавчера			1	0
белой			1	0
малы			1	0
трудные			1	0
школьный			1	0
менее			1	0
научилась			1	0
двойки			1	0
научился			1	0
факультеты			1	0
слабый			1	0
папой			1	0
рисует			1	0
рисуем			1	0
наконец			1	0
получили			1	0
твоим			1	0
школе			1	0
вашей			1	0
зимний			1	0
европейский			1	0
испанский			1	0
музыкальный			1	0
музыкальных			1	0
западную			1	0
инструмент			1	0
инструментах			1	0
польского			1	0
золотое			1	0
гитару			1	0
каникул			1	0
богатые			1	0
испанскую			1	0
заплатить			1	0
тысячи			1	0
поблагодарить			1	0
свежее			1	0
столовую			1	0
ждите			1	0
пришел			1	0
висел			1	0
учу			1	0
напишут			1	0
вагоне			1	0
глаз			1	0
взрослые			1	0
кухня			1	0
крышу			1	0
преступники			1	0
президенты			1	0
решений			1	0
микрофона			1	0
монитора			1	0
вставил			1	0
рисующих			1	0
зайду			1	0
читающие			1	0
сняла			1	0
разбили			1	0
клавиатуре			1	0
клавишу			1	0
клавиатуру			1	0
клавиша			1	0
жёстком диске			1	0
монитор			1	0
клавиатура			1	0
микрофон			1	0
наушники			1	0
микрофоны			1	0
клавиш			1	0
жёсткий диск			1	0
рим			1	0
греции			1	0
древней			1	0
остановилось			1	0
восстановили			1	0
восстании			1	0
тюрьме			1	0
фейсбук			1	0
отправил			1	0
отправила			1	0
войти			1	0
вошла			1	0
вышел			1	0
отправить			1	0
социальная			1	0
социальную			1	0
социальной			1	0
выйти			1	0
сети			1	0
сеть			1	0
предложения			1	0
враги			1	0
принеси			1	0
родины			1	0
партий			1	0
политика			1	0
млекопитающих			1	0
виды			1	0
написавшего			1	0
заплативший			1	0
заплатившая			1	0
вышедшего			1	0
стрелы			1	0
запусти			1	0
стёр			1	0
запустил			1	0
вставить			1	0
стёрла			1	0
скопировать			1	0
программу			1	0
программа			1	0
скопируй			1	0
скопировала			1	0
вставь			1	0
запускать			1	0
видео			1	0
скачать			1	0
занимает			1	0
документ			1	0
картинок			1	0
документе			1	0
картинка			1	0
места			1	0
картинку			1	0
играющих			1	0
пьющий			1	0
говорящего			1	0
разбить			1	0
металл			1	0
изучен			1	0
природу			1	0
науке			1	0
открыли			1	0
перестали			1	0
переехали			1	0
перееду			1	0
перезвоните			1	0
участвуешь			1	0
участвую			1	0
недостаточно			1	0
севшая			1	0
пишущая			1	0
построено			1	0
забыт			1	0
держите			1	0
танковая			1	0
война			1	0
заброшенном			1	0
сдавала			1	0
бесполезные			1	0
польском			1	0
двум			1	0
средний			1	0
луна			1	0
частицы			1	0
вращается			1	0
луны			1	0
планеты			1	0
частицами			1	0
ускорение			1	0
измерить			1	0
частица			1	0
планета			1	0
ускорения			1	0
скорости			1	0
давление			1	0
давления			1	0
считается			1	0
оказалась			1	0
оказалось			1	0
скорость			1	0
давлении			1	0
увеличении			1	0
наблюдается			1	0
оказались			1	0
увеличение			1	0
происхождения			1	0
объясняются			1	0
происхождение			1	0
млекопитающее			1	0
рептилий			1	0
видов			1	0
объясняется			1	0
рептилии			1	0
вид			1	0
микроскоп			1	0
форма			1	0
теория			1	0
клеток			1	0
клетки			1	0
описана			1	0
кристалл			1	0
кристаллов			1	0
клетка			1	0
описывает			1	0
рост			1	0
формы			1	0
форму			1	0
большинство			1	0
процессы			1	0
жидкость			1	0
свойств			1	0
жидкости			1	0
газ			1	0
металлы			1	0
процесс			1	0
газы			1	0
естественный			1	0
металлов			1	0
естественно			1	0
свойство			1	0
свойства			1	0
файлы			1	0
удали			1	0
пароль			1	0
введите			1	0
неверный			1	0
файл			1	0
ввели			1	0
удалила			1	0
ввела			1	0
файла			1	0
удалите			1	0
удалить			1	0
логин			1	0
атом			1	0
элемент			1	0
водорода			1	0
молекулы			1	0
кислорода			1	0
массу			1	0
элемента			1	0
водород			1	0
атома			1	0
кислород			1	0
молекула			1	0
атомов			1	0
состоит			1	0
масса			1	0
состоят			1	0
электричество			1	0
явление			1	0
каковы			1	0
вселенная			1	0
явления			1	0
вселенной			1	0
какова			1	0
природа			1	0
изучено			1	0
электричестве			1	0
утверждение			1	0
данные			1	0
достаточно			1	0
проводить			1	0
проводим			1	0
верно			1	0
проводят			1	0
эксперименты			1	0
эксперимент			1	0
неверно			1	0
эффект			1	0
данных			1	0
нажать			1	0
кнопку			1	0
нажмите			1	0
блог			1	0
настройки			1	0
сайта			1	0
сайт			1	0
пост			1	0
нажал			1	0
блога			1	0
нажала			1	0
забыта			1	0
написан			1	0
написано			1	0
сделана			1	0
забыто			1	0
построен			1	0
написана			1	0
предложение			1	0
предложений			1	0
сделанный			1	0
написанное			1	0
написавший			1	0
рисующую			1	0
живущая			1	0
живущих			1	0
вышедшая			1	0
рисующий			1	0
севшую			1	0
живущие			1	0
вышедший			1	0
рисующая			1	0
севшие			1	0
заплатившего			1	0
пьющего			1	0
играющий			1	0
пишущий			1	0
читающего			1	0
читающая			1	0
говорящую			1	0
играющая			1	0
говорящая			1	0
играющую			1	0
древнем			1	0
древнюю			1	0
древняя			1	0
рима			1	0
грецию			1	0
используется			1	0
мировой			1	0
древнего			1	0
храме			1	0
врагов			1	0
врага			1	0
начнётся			1	0
храм			1	0
началась			1	0
стрела			1	0
стрел			1	0
драконов			1	0
волшебников			1	0
дракон			1	0
стреляют			1	0
войне			1	0
оружие			1	0
пушек			1	0
войны			1	0
лука			1	0
войну			1	0
стрелять			1	0
меч			1	0
королевой			1	0
служат			1	0
королевы			1	0
королеве			1	0
служим			1	0
битва			1	0
битве			1	0
произойдёт			1	0
замок			1	0
революция			1	0
остановился			1	0
создали			1	0
создал			1	0
придумать			1	0
пригласили			1	0
пригласила			1	0
придумал			1	0
принёс			1	0
принесла			1	0
принесу			1	0
снимите			1	0
просплю			1	0
снизили			1	0
проверьте			1	0
пропустили			1	0
проверить			1	0
собрала			1	0
разбил			1	0
разработали			1	0
расстроилась			1	0
разобрали			1	0
передумала			1	0
перезвонил			1	0
передумаешь			1	0
переоделась			1	0
перестал			1	0
переодеться			1	0
планов			1	0
производите			1	0
плану			1	0
производит			1	0
центральном			1	0
успешный			1	0
проектом			1	0
успешная			1	0
успешных			1	0
участвует			1	0
качество			1	0
проекте			1	0
проектах			1	0
советуем			1	0
фирмы			1	0
заключить			1	0
советую			1	0
фирма			1	0
заключат			1	0
название			1	0
заключили			1	0
отделе			1	0
советует			1	0
организовали			1	0
экономист			1	0
организовала			1	0
сдают			1	0
экономиста			1	0
полезный			1	0
отличное			1	0
скучная			1	0
вредная			1	0
полезную			1	0
бесполезная			1	0
бесполезный			1	0
правильный			1	0
неправильный			1	0
отличный			1	0
совет			1	0
вредную			1	0
скучных			1	0
кольцо			1	0
железное			1	0
золотой			1	0
пустой			1	0
пустыми			1	0
полный			1	0
железный			1	0
железная			1	0
каменное			1	0
каменный			1	0
каменном			1	0
полная			1	0
пустая			1	0
школьная			1	0
музыкальном			1	0
осенние			1	0
весенних			1	0
весенние			1	0
знакомый			1	0
знакомую			1	0
богатая			1	0
бедный			1	0
осенних			1	0
инструменте			1	0
весенним			1	0
богатый			1	0
бедной			1	0
полюс			1	0
летнее			1	0
зимняя			1	0
северный			1	0
зимние			1	0
летние			1	0
восточной			1	0
южный			1	0
каникулы			1	0
западной			1	0
южную			1	0
северная			1	0
летний			1	0
восточную			1	0
англо-русский			1	0
азиатские			1	0
европейских			1	0
азиатский			1	0
польский			1	0
испанского			1	0
американскую			1	0
польскую			1	0
англо-русского			1	0
европейские			1	0
курсы			1	0
испанском			1	0
азиатском			1	0
американский			1	0
одиннадцатое			1	0
тринадцатого			1	0
миллионов			1	0
двух			1	0
тринадцатое			1	0
миллион			1	0
средняя			1	0
число			1	0
тринадцатая			1	0
трёх			1	0
миллиона			1	0
одиннадцатый			1	0
рубль			1	0
рубля			1	0
цену			1	0
пятьсот			1	0
заплатил			1	0
дешевле			1	0
долларов			1	0
цена			1	0
рублей			1	0
сдача			1	0
красных			1	0
маленьких			1	0
больших			1	0
чёрных			1	0
большом			1	0
сергей			1	0
сергея			1	0
триста			1	0
двухтысячного			1	0
двухтысячном			1	0
жениться			1	0
анну			1	0
девятьсот			1	0
женится			1	0
ком			1	0
анне			1	0
женился			1	0
шестьдесят			1	0
восьмидесяти			1	0
семьдесят			1	0
девяносто			1	0
двести			1	0
тысяча			1	0
восемьдесят			1	0
году			1	0
пьющая			1	0
написанная			1	0
щит			1	0
стрелял			1	0
сделано			1	0
сделанная			1	0
вышедших			1	0
сделанное			1	0
написанные			1	0
заброшенных			1	0
приготовленный			1	0
рыцарь			1	0
греция			1	0
воином			1	0
злое			1	0
рыцари			1	0
держу			1	0
воин			1	0
держит			1	0
армии			1	0
копьё			1	0
злой			1	0
армия			1	0
попала			1	0
лук			1	0
революции			1	0
революцию			1	0
танков			1	0
замке			1	0
мировая			1	0
волшебник			1	0
замка			1	0
королева			1	0
произошла			1	0
танки			1	0
произошло			1	0
перестань			1	0
пушки			1	0
переехала			1	0
пропустила			1	0
перестала			1	0
пушка			1	0
проверю			1	0
крепость			1	0
переедем			1	0
риме			1	0
использовались			1	0
король			1	0
пропустит			1	0
проспал			1	0
собрали			1	0
передумаем			1	0
снизил			1	0
рассвет			1	0
придумаю			1	0
пригласил			1	0
собрать			1	0
остановилась			1	0
разбила			1	0
остановиться			1	0
рассвете			1	0
передумал			1	0
расстроится			1	0
восстание			1	0
снял			1	0
передай			1	0
передайте			1	0
разработал			1	0
восстановить			1	0
уволят			1	0
перезвоню			1	0
расстроился			1	0
разобрал			1	0
уволили			1	0
разобрать			1	0
разработать			1	0
собрание			1	0
финансовый			1	0
финансовая			1	0
центральный			1	0
план			1	0
сдаём			1	0
собрания			1	0
участвовать			1	0
отдела			1	0
зарплата			1	0
договор			1	0
производят			1	0
важно			1	0
серьёзный			1	0
серьёзная			1	0
богов			1	0
убежала			1	0
церквей			1	0
пробежала			1	0
пробежал			1	0
уезжают			1	0
придёте			1	0
собираешься			1	0
уйдём			1	0
будут			1	0
училась			1	0
бесплатно			1	0
банку			1	0
подошёл			1	0
содержании			1	0
ряду			1	0
талантливая			1	0
худой			1	0
лимона			1	0
макарон			1	0
ручки			1	0
торте			1	0
торты			1	0
интересуюсь			1	0
переводчика			1	0
объяснит			1	0
альбома			1	0
семнадцатый			1	0
рисунок			1	0
прилетели			1	0
канале			1	0
современные			1	0
стоят			1	0
научишься			1	0
чем-нибудь			1	0
железную			1	0
шли			1	0
чем-то			1	0
начну			1	0
нарисуешь			1	0
получите			1	0
приготовит			1	0
упадёшь			1	0
ездите			1	0
строить			1	0
напечатать			1	0
всего			1	0
мира			1	0
позвонила			1	0
ляг			1	0
чистый			1	0
поставь			1	0
свободна			1	0
бегать			1	0
энциклопедии			1	0
трамвая			1	0
слушай			1	0
лестнице			1	0
лампой			1	0
лестница			1	0
лестниц			1	0
компьютер			1	0
другом			1	0
центра			1	0
ездить			1	0
кинотеатрах			1	0
плывут			1	0
повернуть			1	0
поехали			1	0
повернули			1	0
выход			1	0
ждут			1	0
закрыты			1	0
середине			1	0
плаваем			1	0
девятнадцатом			1	0
ряд			1	0
задать			1	0
соуса			1	0
балета			1	0
оперы			1	0
выпьем			1	0
поняли			1	0
легко			1	0
душе			1	0
строил			1	0
строим			1	0
используете			1	0
общественного			1	0
конверт			1	0
балкон			1	0
транспорт			1	0
общественный			1	0
строит			1	0
конверте			1	0
транспорта			1	0
использовала			1	0
используй			1	0
конвертов			1	0
объяснить			1	0
закажу			1	0
начнёт			1	0
заказал			1	0
объяснил			1	0
поймёшь			1	0
продали			1	0
начнём			1	0
научусь			1	0
продаст			1	0
объясните			1	0
поняла			1	0
продам			1	0
научится			1	0
партнёр			1	0
переводы			1	0
бизнес			1	0
официант			1	0
официанткой			1	0
музыкант			1	0
переводом			1	0
официантом			1	0
клуб			1	0
музыкантом			1	0
партнёром			1	0
клубе			1	0
клуба			1	0
бизнесом			1	0
перевод			1	0
бесплатный			1	0
подарили			1	0
пробую			1	0
пакет			1	0
бутылка			1	0
пробуем			1	0
подарю			1	0
подарил			1	0
банка			1	0
бутылку			1	0
пробует			1	0
показалось			1	0
неудивительно			1	0
поблагодарили			1	0
поблагодарил			1	0
мультфильма			1	0
балерину			1	0
содержание			1	0
сцене			1	0
талантливый			1	0
мультфильм			1	0
место			1	0
талантливые			1	0
рядов			1	0
сцена			1	0
балерина			1	0
мест			1	0
мультфильмы			1	0
памятнику			1	0
альбом			1	0
семнадцатом			1	0
архитектура			1	0
рисунков			1	0
архитектурой			1	0
памятник			1	0
дискотеку			1	0
дискотеке			1	0
семнадцатого			1	0
рисунки			1	0
аудитории			1	0
сюжета			1	0
зрителю			1	0
пьесы			1	0
артист			1	0
пьеса			1	0
выступит			1	0
сюжет			1	0
оркестром			1	0
оркестр			1	0
пьесу			1	0
выступят			1	0
выступили			1	0
зрители			1	0
артисты			1	0
рассказывают			1	0
сказке			1	0
передачу			1	0
англичане			1	0
сказки			1	0
сказку			1	0
рассказывает			1	0
герой			1	0
стихи			1	0
передача			1	0
сериал			1	0
стихов			1	0
рассказываешь			1	0
сериалы			1	0
англичанин			1	0
совершенно			1	0
имеет			1	0
право			1	0
главное			1	0
имеете			1	0
дело в том			1	0
права			1	0
имею			1	0
имел			1	0
прав			1	0
права			1	0
долгий			1	0
разговоры			1	0
решил			1	0
считаю			1	0
разговор			1	0
долгие			1	0
задам			1	0
решить			1	0
задала			1	0
считаете			1	0
решат			1	0
столовая			1	0
худые			1	0
половину			1	0
половина			1	0
столовой			1	0
огурца			1	0
солью			1	0
огурцы			1	0
килограмма			1	0
соли			1	0
печенье			1	0
худая			1	0
огурец			1	0
печенья			1	0
килограмм			1	0
съел			1	0
лимоном			1	0
съешь			1	0
сладкая			1	0
кашу			1	0
сладкий			1	0
лимоны			1	0
макароны			1	0
сладкое			1	0
лимон			1	0
съели			1	0
каша			1	0
лимонов			1	0
бананы			1	0
помидоры			1	0
продавец			1	0
продавца			1	0
выпил			1	0
свежие			1	0
свежий			1	0
бананов			1	0
помидоров			1	0
свежих			1	0
сломана			1	0
банан			1	0
выпила			1	0
ручка			1	0
занимаешься			1	0
занимается			1	0
занимался			1	0
историки			1	0
учёный			1	0
знаменитый			1	0
вырос			1	0
профессии			1	0
профессию			1	0
знаменитых			1	0
историк			1	0
учёным			1	0
знаменитым			1	0
выросла			1	0
историком			1	0
профессия			1	0
занимаюсь			1	0
волейбол			1	0
хозяин			1	0
договорился			1	0
договориться			1	0
договорились			1	0
познакомился			1	0
приятный			1	0
баскетболом			1	0
волейболе			1	0
хозяином			1	0
волейболом			1	0
футболом			1	0
познакомиться			1	0
приятно			1	0
юристом			1	0
интересуетесь			1	0
балет			1	0
дирижёр			1	0
оперой			1	0
искусство			1	0
интересуется			1	0
балетом			1	0
интересовалась			1	0
опере			1	0
юрист			1	0
опера			1	0
художником			1	0
искусством			1	0
дирижёром			1	0
нарисовала			1	0
нарисовал			1	0
нашёл			1	0
поговорим			1	0
найду			1	0
нарисует			1	0
поговорит			1	0
нашла			1	0
нарисую			1	0
даст			1	0
дам			1	0
найдём			1	0
получу			1	0
получит			1	0
куплю			1	0
выпью			1	0
узнаю			1	0
скажет			1	0
узнает			1	0
сделает			1	0
сделаю			1	0
выпьет			1	0
скажу			1	0
узнаем			1	0
напишет			1	0
увидишь			1	0
увидит			1	0
пойдём			1	0
приготовлю			1	0
увидите			1	0
пойду			1	0
пойдёт			1	0
приготовим			1	0
увидеть			1	0
упадёт			1	0
напишу			1	0
напечатай			1	0
дешёвая			1	0
флешке			1	0
дёшево			1	0
интернет			1	0
дешёвый			1	0
напечатала			1	0
ежедневная			1	0
ванну			1	0
флешка			1	0
ванна			1	0
свет			1	0
ежедневно			1	0
фотоаппарат			1	0
покупаем			1	0
душ			1	0
мире			1	0
всём			1	0
календари			1	0
принимают			1	0
принимает			1	0
календарь			1	0
покупать			1	0
фотоаппарата			1	0
покупают			1	0
мир			1	0
покупаю			1	0
садится			1	0
инженер			1	0
инженеры			1	0
трамвае			1	0
мобильного			1	0
техники			1	0
мечтает			1	0
техника			1	0
энциклопедия			1	0
мечтать			1	0
мобильных			1	0
садятся			1	0
трамвай			1	0
энциклопедию			1	0
сажусь			1	0
веке			1	0
живописью			1	0
каналов			1	0
живопись			1	0
двадцатый			1	0
века			1	0
современная			1	0
двадцатого			1	0
канал			1	0
комедия			1	0
комедию			1	0
двадцатом			1	0
девятнадцатого			1	0
век			1	0
девятнадцатый			1	0
